sample,group_uid,objid,specObjID,rank_M,z,M_r,lgm,morphology,sSFR_status,sigma,sigma_err,SN,usable,valid_core,valid_core_sub,spec_choice,loss_reason,Mgb,Mgb_err,Fe5270,Fe5335,MgFe,MgFe_err,D4000n,HdA_sub,Hb_sub
Control4C,Lim:7274,1237664337175707794,2290213234696808448,2,0.029311214,-20.980769,10.46791,Spiral,Starforming,115.3558,5.077574,28.79331,1,1,1,csv_specobjid_with_mpa,ok,3.247386,0.335283,2.956501,1.907893,2.940651998036041,0.2115445573733184,1.628447,0.6416456,2.140894
Control4C,Lim:7274,1237664818208047228,2290201964702623744,3,0.029362364,-20.592777,10.30449,Spiral,Starforming,115.5406,4.051243,34.60273,1,1,1,csv_specobjid_with_mpa,ok,3.286802,0.2733437,2.699796,3.210799,3.056791337900852,0.1735341687120686,1.652062,0.4487743,2.464795
Control4C,Lim:7274,1237664818207981738,5209747870560049152,4,0.029192251,-20.003202,,NoGZ,NosSFR,49.88194,12.33161,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7297,1237668332027117605,3094070596695255040,2,0.04208127,-21.105573,10.36236,Uncertain,Quenched,138.8608,3.69794,41.12666,1,1,1,csv_specobjid_with_mpa,ok,3.065328,0.2295612,2.965921,2.390391,2.9321575647316087,0.1473974583534247,1.684298,1.256801,3.067765
Control4C,Lim:7297,1237668349211050186,3092879550707689472,3,0.041937418,-19.463482,9.331013,Spiral,Starforming,,,11.59737,0,1,1,csv_specobjid_with_mpa,sigma_invalid,2.863255,0.7537523,2.823331,6.041884,3.2656189664455955,0.5209212768921936,1.216891,6.282316,4.236155
Control4C,Lim:7297,1237668332027183316,3092868830469318656,4,0.042462975,-19.209694,9.452198,Uncertain,Starforming,14.72442,17.64619,15.61995,1,1,1,csv_specobjid_with_mpa,ok,2.32683,0.5881258,2.114872,1.544561,2.1329282518180497,0.3909132095354953,1.319089,3.726161,3.349034
Control4C,Lim:7300,1237662199359013245,1940016589592094720,2,0.034736319,-20.359791,10.19143,Elliptical,Quenched,61.33309,5.533459,23.63481,1,1,1,csv_specobjid_with_mpa,ok,3.611873,0.3961353,2.846363,2.456223,3.144223839181524,0.2503534701353387,1.738762,0.114537,2.993534
Control4C,Lim:7300,1237661949737828733,1937680401455671296,3,0.035884503,-19.151464,9.693367,Elliptical,Quenched,73.92229,12.50477,10.29417,1,1,1,csv_specobjid_with_mpa,ok,4.693348,0.8773444,3.750278,1.330904,3.7976268637112622,0.5803212647811592,2.329276,-1.172198,2.908351
Control4C,Lim:7300,1237662199359078682,1940014665446746112,4,0.034874972,-19.03056,9.430074,Elliptical,Starforming,44.35438,19.03818,11.1093,1,1,1,csv_specobjid_with_mpa,ok,3.680023,0.7778171,0.6144937,1.287257,1.718886437863407,0.7774854963953804,1.263057,5.772884,3.487601
Control4C,Lim:7327,1237648722289623248,299617495671662592,2,0.036304703,-20.003642,10.17868,NoGZ,Quenched,128.3741,5.138966,26.00443,1,1,1,csv_specobjid_with_mpa,ok,4.201447,0.3675927,3.344744,2.415629,3.59996513376652,0.231227357686172,1.81396,-2.110698,1.951917
Control4C,Lim:7327,1237648722289557692,299602652264687616,3,0.037491948,-19.980889,10.14206,NoGZ,Quenched,152.2396,6.140123,24.87219,1,1,1,csv_specobjid_with_mpa,ok,4.189455,0.3899421,2.019507,2.340846,2.9728066834480846,0.2588557861919578,1.922581,-2.433488,1.876756
Control4C,Lim:7327,1237648722289623239,299602927142594560,4,0.038590117,-19.187829,9.420765,NoGZ,Starforming,12.51481,55.07427,9.480289,1,1,1,csv_specobjid_with_mpa,ok,3.022161,0.9688183,2.298289,-0.4853835,2.1424849058914512,0.6874213187438554,1.158613,5.328086,3.601468
Control4C,Lim:7336,1237668288549355656,6627096980689803264,2,0.042907241,-21.113125,,NoGZ,NosSFR,70.97709,12.84881,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7336,1237668292832854039,2791142772730521600,3,0.042538391,-20.713242,10.58033,Spiral,Starforming,137.1088,5.447071,30.36109,1,1,1,csv_specobjid_with_mpa,ok,3.123226,0.3184705,2.671145,1.541725,2.7119933663769165,0.2038755381452653,1.588053,1.919418,2.338111
Control4C,Lim:7336,1237668292832854137,2791142222974707712,4,0.042254855,-19.102607,9.391256,Spiral,Starforming,51.67613,15.98901,15.15842,1,1,1,csv_specobjid_with_mpa,ok,1.763479,0.6356406,2.119869,0.9184021,1.7734404988593138,0.4110163907456313,1.223026,5.696185,4.917251
Control4C,Lim:7339,1237661974406037572,5449406496994777088,2,0.024236443,-21.359647,,NoGZ,NosSFR,142.276,4.398718,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7339,1237661974405906560,2023276842827409408,3,0.024551621,-20.760387,10.55726,Elliptical,Quenched,170.1356,4.401988,40.22298,1,1,1,csv_specobjid_with_mpa,ok,4.274361,0.2386566,2.780534,2.523277,3.402516052599376,0.1543010636953015,1.98644,-2.691651,2.154834
Control4C,Lim:7339,1237661970654888086,2023297458670430208,4,0.025129961,-20.245303,10.28277,Elliptical,Quenched,102.6199,4.389488,31.49023,1,1,1,csv_specobjid_with_mpa,ok,3.443348,0.3115871,2.782078,2.46358,3.0450922598139583,0.1997062734629664,1.7146,-0.3979762,2.588931
Control4C,Lim:7340,1237667254546661638,2491785332496820224,2,0.030125762,-20.151648,10.18538,Elliptical,Starforming,78.29618,5.541718,28.11522,1,1,1,csv_specobjid_with_mpa,ok,2.392032,0.3349999,2.231223,2.637437,2.3683805318093287,0.2156456276320313,1.305719,4.434526,3.823843
Control4C,Lim:7340,1237667212134055972,2494001123321473024,3,0.030171249,-19.707667,10.17247,Spiral,Starforming,96.12975,5.27523,25.36105,1,1,1,csv_specobjid_with_mpa,ok,3.405807,0.3825893,2.774912,2.874437,3.08961556470267,0.2407449798244452,1.700264,0.5937608,2.064033
Control4C,Lim:7340,1237667254546661738,2494004421856356352,4,0.030706725,-18.992278,9.64487,Elliptical,Starforming,61.21825,6.733277,23.50464,1,1,1,csv_specobjid_with_mpa,ok,2.955857,0.4005835,2.247134,2.102398,2.5539023995813626,0.2566702836863392,1.487741,2.366977,2.16881
Control4C,Lim:7359,1237662268074492193,2064999186855651328,2,0.032673103,-19.554815,9.719339,Elliptical,Quenched,37.8726,7.266986,16.57128,1,1,1,csv_specobjid_with_mpa,ok,2.597661,0.582748,2.618523,1.99567,2.519723399421008,0.368736951122413,1.64496,2.553498,2.978337
Control4C,Lim:7359,1237655744020545738,2063917817152956416,3,0.033924471,-19.506297,9.36869,Spiral,Starforming,24.40533,26.3806,14.78526,1,1,1,csv_specobjid_with_mpa,ok,1.231179,0.6566229,1.305045,0.1854886,1.1048978169659998,0.419463904254899,1.235049,5.425951,4.724688
Control4C,Lim:7359,1237662268074426602,2064995888320768000,4,0.033536446,-19.191303,9.358059,Spiral,Starforming,14.03672,27.34144,9.270372,1,1,1,csv_specobjid_with_mpa,ok,2.154776,1.007072,1.919418,2.094,2.0594289668218617,0.6460941700701915,1.370091,4.093951,3.341252
Control4C,Lim:7367,1237662198823911677,1941098233384167424,2,0.038575841,-20.12117,9.966968,Spiral,Starforming,55.82273,13.1995,13.04327,1,1,1,csv_specobjid_with_mpa,ok,2.798847,0.7231568,3.687623,3.323529,3.167926832928431,0.4793095177036139,1.428169,3.797198,3.247094
Control4C,Lim:7367,1237662198823846384,1941099882651609088,3,0.037659451,-19.381314,9.713241,Elliptical,Quenched,67.60585,8.656335,14.43164,1,1,1,csv_specobjid_with_mpa,ok,3.088461,0.6602199,1.511258,2.583779,2.365363479972725,0.4396601174374863,1.582182,-0.35883,2.432721
Control4C,Lim:7367,1237662198823911735,1941097408750446592,4,0.038107451,-19.29102,9.667496,Spiral,Starforming,47.25847,19.1346,9.931865,1,1,1,csv_specobjid_with_mpa,ok,2.976386,0.9233754,0.6011404,1.454323,1.5812204398811092,0.797452671152326,1.259652,4.607396,4.371117
Control4C,Lim:7372,1237668272980558058,3110986037912954880,2,0.040167249,-21.197839,10.75337,Spiral,Quenched,132.0082,4.512111,30.78464,1,1,1,csv_specobjid_with_mpa,ok,3.537718,0.3087327,2.863735,2.98554,3.201834184371077,0.1964724739765845,1.672735,-0.1280325,2.603762
Control4C,Lim:7372,1237668298756522275,3110995658639697920,3,0.039756289,-21.064247,10.2074,Elliptical,Starforming,65.89414,6.657355,26.61514,1,1,1,csv_specobjid_with_mpa,ok,1.859157,0.3599043,2.04516,1.908145,1.9315663227392943,0.2336593371309742,1.246176,2.777641,3.545697
Control4C,Lim:7372,1237668272980426893,3126690913036822528,4,0.04004017,-19.721119,9.303688,Spiral,Starforming,16.3863,19.60867,18.49962,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,0.5599762,0.5322821,1.645197,,,,1.15728,5.994635,4.351131
Control4C,Lim:7386,1237658918530056413,1147440209680427008,2,0.035229863,-20.323612,10.31571,Elliptical,Quenched,112.037,4.416318,27.97123,1,1,1,csv_specobjid_with_mpa,ok,3.797639,0.3349876,2.565441,2.561492,3.1206441111417877,0.2148360611160406,1.775947,-1.700368,2.069838
Control4C,Lim:7386,1237658803111854218,1147436361389729792,3,0.034315834,-20.221065,10.19962,Elliptical,Quenched,117.7439,4.704316,28.27461,1,1,1,csv_specobjid_with_mpa,ok,3.835571,0.3303543,3.331113,2.998768,3.5241729844325747,0.2084673728624881,1.829317,-0.3999481,1.934185
Control4C,Lim:7386,1237658918530056399,1147439659924613120,4,0.034664783,-19.123985,9.779221,Elliptical,Quenched,73.96621,4.957619,20.53128,1,1,1,csv_specobjid_with_mpa,ok,3.91389,0.477829,3.353268,3.55564,3.653231361644427,0.2945843085553764,1.824185,-2.459057,2.477423
Control4C,Lim:7407,1237655128235049080,1097883016627251200,2,0.031328493,-20.676383,10.41593,Spiral,Quenched,112.1965,3.655649,35.17753,1,1,1,csv_specobjid_with_mpa,ok,3.622816,0.2695257,2.775713,2.606839,3.143977358003152,0.1716077602819936,1.769897,-0.8021096,2.231658
Control4C,Lim:7407,1237655473436295765,1098949817817655296,3,0.031076734,-20.183938,9.871582,Spiral,Starforming,43.90794,7.800355,18.18309,1,1,1,csv_specobjid_with_mpa,ok,1.740125,0.5447983,2.246855,1.922257,1.936918441841318,0.3576147829112115,1.464718,4.369834,3.826388
Control4C,Lim:7407,1237655473436361135,1097879168336553984,4,0.030689742,-19.608279,9.895964,Elliptical,Quenched,66.19894,4.722328,25.77509,1,1,1,csv_specobjid_with_mpa,ok,2.638343,0.3816685,2.935321,1.750298,2.6208709267672985,0.2411921161642832,1.61768,-0.2238905,2.366691
Control4C,Lim:7422,1237654399689621625,671155956129753088,2,0.044976252,-19.59172,10.15608,Spiral,Starforming,57.80215,19.7403,11.25612,1,1,1,csv_specobjid_with_mpa,ok,2.033524,0.8782086,2.874061,2.756151,2.403608876836828,0.5917908634761162,1.454358,3.162479,2.74728
Control4C,Lim:7422,1237654399689556113,3245019528844830720,3,0.043971521,-19.440478,9.82636,NoGZ,Starforming,25.37967,31.57348,9.471151,1,1,1,csv_specobjid_with_mpa,ok,3.11646,0.8846838,2.060032,0.2620825,2.202521457571844,0.6358703363426456,1.318416,2.999312,3.342149
Control4C,Lim:7422,1237651250958696543,3245018154455296000,4,0.044343138,-19.395887,9.881517,NoGZ,Starforming,24.66973,18.20888,13.98449,1,1,1,csv_specobjid_with_mpa,ok,2.613719,0.6549276,0.9706444,1.375305,1.6831931137512393,0.4773681183224725,1.404314,5.175616,2.75047
Control4C,Lim:7425,1237665331462668473,2250723725450176512,2,0.023154807,-19.701227,9.62011,Spiral,Starforming,62.60089,12.96088,10.6989,1,1,1,csv_specobjid_with_mpa,ok,2.136733,0.8917578,1.041167,1.142167,1.5116622296832716,0.5982294907403052,1.34161,2.080138,4.644626
Control4C,Lim:7425,1237665331462602904,2250736369833895936,3,0.022934143,-19.334109,9.538443,Spiral,Starforming,41.98232,13.35422,10.24913,1,1,1,csv_specobjid_with_mpa,ok,1.848716,0.9524789,3.474218,2.0365,2.382985809538815,0.6760334561263297,1.467682,0.9389409,3.081135
Control4C,Lim:7425,1237665228378931266,2250725374717618176,4,0.023675014,-19.015189,9.307146,Spiral,Starforming,52.04736,26.28254,9.76518,1,1,1,csv_specobjid_with_mpa,ok,1.929113,0.9632219,1.212948,1.28804,1.5428787450979031,0.6202044926826196,1.281793,3.52042,3.05505
Control4C,Lim:7436,1237654953207267630,712741405155420160,2,0.034858313,-19.686872,9.376874,Spiral,Starforming,14.16805,19.61935,15.98065,1,1,1,csv_specobjid_with_mpa,ok,0.6933859,0.5916094,1.62597,2.101629,1.1044333117437504,0.4945077665103555,1.175262,5.349678,4.487476
Control4C,Lim:7436,1237654953207333212,712739481010071552,3,0.034507718,-19.589781,9.998996,Elliptical,Quenched,125.2692,4.863284,30.79385,1,1,1,csv_specobjid_with_mpa,ok,3.458215,0.3109497,2.406947,2.792272,2.9490423011835554,0.1976696794715041,1.756707,-1.370388,2.212953
Control4C,Lim:7436,1237671935505138058,712744153934489600,4,0.035468727,-18.952663,9.145617,Spiral,Starforming,15.89193,33.96959,5.634778,1,1,1,csv_specobjid_with_mpa,ok,-1.253669,1.875085,1.351873,1.839294,,,1.086224,2.443691,4.525094
Control4C,Lim:7455,1237667736653594755,2830580050896644096,2,0.02300924,-21.299504,10.93775,Spiral,Starforming,168.8956,3.598979,45.12373,1,1,1,csv_specobjid_with_mpa,ok,4.252004,0.2245514,3.287591,2.555789,3.6204412816155105,0.143993645413496,1.776936,-1.331346,2.102216
Control4C,Lim:7455,1237667736653594738,7210375809563121664,3,0.023057936,-19.517172,,NoGZ,NosSFR,47.40647,5.835938,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7455,1237667910053658868,2830583624309434368,4,0.023018821,-19.119152,9.609139,Spiral,Quenched,55.14557,9.590816,15.11156,1,1,1,csv_specobjid_with_mpa,ok,2.666457,0.6379125,3.280999,1.178334,2.6793238558131787,0.405130304113715,1.448673,0.1313869,3.310858
Control4C,Lim:774,1237648720686153850,309641747879716864,2,0.039724371,-21.681183,10.912,Spiral,Quenched,190.7422,3.975981,43.89377,1,1,1,csv_specobjid_with_mpa,ok,4.406315,0.2117116,3.452486,3.047498,3.8357632269612782,0.1360779050531357,1.814875,-1.926289,2.183315
Control4C,Lim:774,1237648720149217569,310827296275589120,3,0.03926121,-20.490583,10.35027,Elliptical,Quenched,132.1561,4.77446,30.19734,1,1,1,csv_specobjid_with_mpa,ok,4.03518,0.3216213,2.955709,2.13337,3.316277701661066,0.2033632254697573,1.950519,-0.6175948,1.794282
Control4C,Lim:774,1237674649384124576,309625530083207168,4,0.039047096,-20.071545,10.12821,Spiral,Quenched,87.35828,5.458804,27.24579,1,1,1,csv_specobjid_with_mpa,ok,2.732805,0.3555214,2.17418,1.760754,2.3717635707885387,0.2260398079905149,1.514186,1.754372,3.123497
Control4C,Lim:78,1237667293189570761,2576107977182308352,2,0.031441978,-20.974284,10.29916,Spiral,Starforming,74.17214,9.538437,22.52148,1,1,1,csv_specobjid_with_mpa,ok,2.160774,0.429071,1.645741,1.96385,1.9361135367835431,0.2735093483799962,1.220233,5.409214,4.070348
Control4C,Lim:78,1237667293189505241,2576105778159052800,3,0.029892251,-20.489146,10.38578,Spiral,Quenched,112.5505,4.828793,28.95906,1,1,1,csv_specobjid_with_mpa,ok,4.253661,0.3294833,2.569551,2.555497,3.30352239431439,0.2148685094795768,1.830784,-1.817974,1.969455
Control4C,Lim:78,1237667293189505124,2576111825473005568,4,0.029343312,-20.233744,10.13903,Spiral,Quenched,92.52296,4.340329,31.53391,1,1,1,csv_specobjid_with_mpa,ok,3.416147,0.3056554,2.736362,2.593635,3.0350112753679652,0.1921677767806469,1.850652,-0.8994191,2.364
Control4C,Lim:780,1237667210504896599,5064330860532357120,2,0.044418038,-21.827706,,NoGZ,NosSFR,267.2665,4.350787,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:780,1237667210504896684,2560382487456933888,3,0.045178047,-20.232111,10.36733,Uncertain,Quenched,144.5202,4.713442,33.01406,1,1,1,csv_specobjid_with_mpa,ok,4.698673,0.2984805,2.826577,3.049179,3.684294037440807,0.1918832104046754,1.967626,-2.388399,1.843931
Control4C,Lim:780,1237667210504897126,2558177691547232256,4,0.043086352,-20.085344,9.419231,Spiral,Starforming,53.7338,17.00229,16.82018,1,1,1,csv_specobjid_with_mpa,ok,1.357286,0.5622901,1.533155,0.9189948,1.3592366702635652,0.3694554189221413,1.095701,6.420405,4.356449
Control4C,Lim:784,1237665329323376833,2357677625368930304,2,0.0409113,-21.173328,10.73032,Elliptical,Quenched,192.6331,4.610477,39.23449,1,1,1,csv_specobjid_with_mpa,ok,3.958906,0.2363901,2.847949,2.646897,3.324439428301054,0.1539987126682552,1.906459,-2.014473,1.659931
Control4C,Lim:784,1237665329323311205,2357681473659627520,3,0.041579476,-20.99839,10.65623,Spiral,Quenched,125.6162,4.23108,32.58113,1,1,1,csv_specobjid_with_mpa,ok,4.056878,0.2846102,2.709825,3.6249,3.4688451629307413,0.1843861691869384,1.866624,-2.143126,2.200825
Control4C,Lim:784,1237665329323311234,2357677900246837248,4,0.041182633,-20.521619,10.28174,Elliptical,Quenched,96.16491,3.975864,31.76902,1,1,1,csv_specobjid_with_mpa,ok,3.412423,0.2969018,3.223298,3.021146,3.287263961633005,0.1891825384611891,1.797559,-1.514626,2.083469
Control4C,Lim:786,1237667733987524662,3126679368164730880,2,0.037852747,-21.479329,10.74307,Uncertain,Quenched,174.1119,5.078316,39.4892,1,1,1,csv_specobjid_with_mpa,ok,2.64565,0.2433691,2.005313,1.958818,2.2958470505153428,0.1572326518839382,1.426216,4.671218,3.526081
Control4C,Lim:786,1237667781239701680,3126681567187986432,3,0.038655191,-20.316599,10.27999,Spiral,Starforming,115.9509,6.053716,28.66929,1,1,1,csv_specobjid_with_mpa,ok,2.962074,0.3449908,2.343023,2.025045,2.5838890624633715,0.2192157901560139,1.480092,1.792325,2.87125
Control4C,Lim:786,1237667781239636222,3111008303023417344,4,0.037893901,-20.20151,10.21756,Spiral,Quenched,59.00002,6.358425,22.22845,1,1,1,csv_specobjid_with_mpa,ok,2.738213,0.4367236,1.912882,1.576203,2.2315346046544833,0.279501421972007,1.598855,0.1734222,2.549237
Control4C,Lim:788,1237667254008873043,2489395268995278848,2,0.034917397,-21.653166,10.77427,Spiral,Quenched,135.0398,5.363981,31.0441,1,1,1,csv_specobjid_with_mpa,ok,3.069274,0.3226511,2.239498,1.893868,2.5644881937958695,0.205500049863781,1.550656,1.033127,2.895658
Control4C,Lim:788,1237667254008807579,2489397742896441344,3,0.035393285,-19.629494,9.660279,Spiral,Starforming,59.95158,15.40243,12.90355,1,1,1,csv_specobjid_with_mpa,ok,1.791735,0.7711332,1.228159,1.591024,1.5435607159039777,0.4942866582139669,1.240472,5.513272,3.141909
Control4C,Lim:788,1237667211596136520,2491704518392178688,4,0.034765285,-19.519464,9.399301,Spiral,Starforming,64.41053,16.47822,12.58057,1,1,1,csv_specobjid_with_mpa,ok,1.526215,0.7906958,1.394932,2.308455,1.5872464345225663,0.5188961228902241,1.209421,4.796055,4.356911
Control4C,Lim:789,1237662263783522502,2042515823217633280,2,0.036066492,-21.637511,10.84928,Elliptical,Quenched,147.4604,4.851939,32.37678,1,1,1,csv_specobjid_with_mpa,ok,4.303492,0.2932063,2.681448,2.826972,3.422709920510682,0.1913539319636443,1.806562,-1.835941,2.196601
Control4C,Lim:789,1237662237482942641,2042419890828109824,3,0.036549738,-20.74981,10.40577,Elliptical,Quenched,101.8141,3.300992,36.70921,1,1,1,csv_specobjid_with_mpa,ok,3.51614,0.2606456,3.518183,3.143259,3.464289840223996,0.1657192474588233,1.804662,-1.639206,2.44405
Control4C,Lim:789,1237662263783522538,2042530116868794368,4,0.036617034,-20.500888,10.34741,Elliptical,Quenched,121.6154,4.058604,32.73346,1,1,1,csv_specobjid_with_mpa,ok,4.296925,0.2882641,3.319684,2.768584,3.688005323857329,0.1845061923825005,1.923827,-2.714739,2.154996
Control4C,Lim:79,1237662197748006964,5504708908533700608,2,0.04789751,-21.83903,,NoGZ,NosSFR,194.7827,5.355043,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:79,1237662197748006963,6181258209246074880,3,0.047880723,-21.644374,,NoGZ,NosSFR,220.8933,5.001453,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:79,1237662264323539208,2047044986221914112,4,0.046631916,-21.272975,10.80895,NoGZ,Quenched,233.2971,5.87149,35.16409,1,1,1,csv_specobjid_with_mpa,ok,4.675586,0.2684554,2.680407,2.271766,3.463740077529883,0.1777914064016515,1.937894,-2.008931,2.300257
Control4C,Lim:790,1237661065489612923,1470579260228921344,2,0.042252605,-21.321003,10.77757,Elliptical,Quenched,198.3471,4.910963,36.45028,1,1,1,csv_specobjid_with_mpa,ok,4.724347,0.2488989,2.639075,2.491772,3.503291469875939,0.1702658692604143,1.979167,-2.554667,1.36208
Control4C,Lim:790,1237660670888902789,1470574862182410240,3,0.041010349,-20.912831,10.53863,Elliptical,Quenched,146.0137,4.424755,31.52608,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,4.629061,0.2900521,2.969546,,,,1.996892,-2.798601,1.601389
Control4C,Lim:790,1237660670888902772,1470582833641711616,4,0.041526105,-20.670314,10.13635,Spiral,Starforming,74.96712,9.790512,16.2518,1,1,1,csv_specobjid_with_mpa,ok,2.641356,0.5808412,2.314648,3.809771,2.6869261196744207,0.3761108227921362,1.32614,3.519573,3.434952
Control4C,Lim:793,1237662225163420013,1865718184397531136,2,0.031617326,-20.860405,10.46989,Elliptical,Quenched,104.0477,3.688546,34.70684,1,1,1,csv_specobjid_with_mpa,ok,3.88072,0.272861,3.385934,3.162745,3.591287271714364,0.1712087707173996,1.901466,-2.841997,2.160915
Control4C,Lim:793,1237662662681624832,1865734127316133888,3,0.032508847,-20.132509,9.974934,NoGZ,NosSFR,62.00533,25.56566,6.808951,1,1,1,csv_specobjid_with_mpa,ok,3.387593,1.4038,2.430884,0.2833529,2.4895494476214277,0.8961548764247667,1.462143,2.716158,1.624043
