Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist,is_CG_member,host_lim_group,cg4_group,cg4_class,specobjid_csv,p_E,p_S,morphology,specObjID,bestObjID,plate,mjd,fiberID,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_plateid,mpa_mjd,mpa_fiberid,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,is_bgg,is_sat,size_specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc
367451,1237665372260663540,2477102455612008448,51,241.763991563,18.368468073,-19.899815,0.03682217,0.03655736,0.0381,456378,10.055,13.924770306132936,16.315328,6790879120.885433,41,241.566797134,18.249954686,-22.705719,13.921691688249208,10.13064,-0.3704773,-10.5011173,0.3880747000000006,G,37,0,51,,,2477102455612008448,0.0350000001490116,0.964999973773956,Spiral,2477102455612008448,1237665372260663540,2200,53875,446,26,1,1,0.03655736,1.092181e-05,0,74.11526,12.76208,12.57564,17.39672,GALAXY,SDSS,sdss,2200.0,53875.0,446.0,0.03655736,74.11526,12.76208,12.62031,1.0,GALAXY,STARFORMING,64.0,GALAXY,1.180357,1.912799,1.180357,1.912799,2.010823,0.858908,1.587976,2.140441,1.56448,-0.5940043,-0.05413383,0.8676671,3.060449,0.8101773,2.455016,2.764741,0.7950859,2.764741,0.7950859,2.263521,0.1441941,0.02520901,0.1428859,0.02522716,0.1218294,2.360559,0.8390006,2.360559,0.8390006,1.877756,2.171458,0.7760903,2.171458,0.7760903,1.807511,3.653034,1.275267,4.763117,1.276815,3.327562,0.7521076,1.00486,0.7521076,1.00486,1.113315,2.147227,1.354831,2.147227,1.354831,2.435494,1.254187,1.124938,2.524224,1.085623,1.158991,1.458188,0.0563472,1.458188,0.0563472,1.483081,1.602678,0.0462029,1.602678,0.0462029,1.709357,0,2477102455612008448,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7554516035811272,,
367480,1237665427567214810,2427612623517280256,30,230.049859102,21.12222555,-19.3347,0.04162026,0.0411511,0.04082,554397,9.786,14.501770306132936,17.063727,4035338770.310469,64,229.853077991,20.896319496,-23.254116,18.29464752460616,9.700779,-0.6527362,-10.3535152,0.4067185000000002,M,45,0,30,,,2427612623517280256,0.305000007152557,0.621999979019165,Spiral,2427612623517280256,1237665427567214810,2156,54525,627,26,1,1,0.0411511,2.388355e-05,0,22.01165,22.10949,10.22622,13.96041,GALAXY,SDSS,sdss,2156.0,54525.0,627.0,0.0411511,22.01165,22.10949,10.36208,1.0,GALAXY,,64.0,GALAXY,2.68596,1.603646,2.68596,1.603646,2.543046,0.7884828,1.642133,1.880629,1.622687,0.3624228,2.29885,0.8931691,3.813415,0.8673996,2.978028,2.210145,0.9612558,2.210145,0.9612558,2.229591,0.1032298,0.02941704,0.1032298,0.02941704,0.1344166,3.001877,1.013118,3.001877,1.013118,2.285006,-1.332802,1.146918,-1.332802,1.146918,2.285781,3.892411,1.377065,3.892411,1.377065,4.261725,1.404922,0.8148138,1.404922,0.8148138,1.38513,1.856852,1.219081,1.856852,1.219081,2.875242,1.363248,1.134992,2.427688,1.103539,1.878204,1.406142,0.04511055,1.406142,0.04511055,1.405966,1.567322,0.03618568,1.567322,0.03618568,1.580909,0,2427612623517280256,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8489895022628651,,
368165,1237664879412969630,2183256040789796864,225,141.917321608,29.550691603,-19.668221,0.027208977,0.026323,0.0274,389928,9.791,13.966770306132936,15.812174,5486411776.772684,20,141.970101969,29.985751394,-22.51063,27.486767982389463,9.698747,-0.1635889,-9.8623359,0.8972882000000002,M,24,0,225,,,2183256040789796864,0.0599999986588955,0.916000008583069,Spiral,2183256040789796864,1237664879412969630,1939,53389,495,26,1,1,0.026323,6.778734e-06,0,58.58963,12.81899,20.21217,26.20693,GALAXY,SDSS,sdss,1939.0,53389.0,495.0,0.026323,58.58963,12.81899,20.21804,1.0,GALAXY,STARBURST,64.0,GALAXY,4.387635,0.6845971,6.415125,0.6633579,5.353715,-0.1768152,0.7358084,4.912551,0.6750627,4.490095,-7.176956,0.6860813,4.70419,0.4757991,4.325834,1.852712,0.4768326,1.852712,0.4768326,1.082561,0.07581069,0.01527675,0.07340424,0.0152979,0.06701861,1.575549,0.4980626,1.575549,0.4980626,1.273568,1.163814,0.511932,1.163814,0.511932,1.31427,-2.304663,0.8131,2.22201,0.7850676,2.313493,0.7660487,0.4444594,0.7660487,0.4444594,0.8027767,2.780021,0.5080345,4.858907,0.4762004,4.448305,-0.7233924,0.5563723,4.300408,0.4596016,4.203417,1.190446,0.01449955,1.196671,0.01464222,1.188886,1.349156,0.01206269,1.340287,0.01205253,1.350029,0,2183256040789796864,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5647311358293146,,
368169,1237664879950102701,2185394315977582592,225,142.47367568,30.242711086,-18.306953,0.026436603,0.025554469,0.0274,389928,8.974,13.966770306132936,17.05232,1565961930.9195457,26,141.970101969,29.985751394,-22.51063,31.77694815644506,8.677118,-0.8223974,-9.4995154,0.953619999999999,M,28,0,225,,,2185394315977582592,0.0140000004321337,0.899999976158142,Spiral,2185394315977582592,1237664879950102701,1941,53386,82,26,1,1,0.02555447,1.605141e-05,0,69.36678,52.98129,6.790082,8.068917,GALAXY,SDSS,sdss,1941.0,53386.0,82.0,0.02555447,69.36678,52.98129,6.880754,1.0,GALAXY,,64.0,GALAXY,4.468777,1.743753,4.468777,1.743753,7.691708,5.709224,1.633732,7.236821,1.608179,7.376793,3.008031,1.226041,4.94094,1.185197,5.952889,1.234581,1.296379,1.234581,1.296379,0.5911074,0.02592641,0.04152276,0.02592641,0.04152276,0.03752762,0.6999841,1.407649,0.6999841,1.407649,0.7909923,0.6766567,1.491035,0.6766567,1.491035,0.8806044,-3.228224,2.008841,-0.7030087,1.967208,1.432793,-0.8262408,1.432846,-0.8262408,1.432846,0.4516934,5.042172,1.156244,5.042172,1.156244,6.131497,4.318425,1.137282,5.886694,1.087243,6.068766,0.9638166,0.03604808,0.9638166,0.03604808,1.162211,1.302801,0.03386927,1.302801,0.03386927,1.336708,0,2185394315977582592,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5492130951748635,,
368170,1237664879950233932,2185383595739211776,225,142.750849388,30.293476446,-18.242642,0.027085534,0.026201872,0.0274,389928,9.347,13.966770306132936,17.127963,1475899548.8819098,28,141.970101969,29.985751394,-22.51063,46.621805438419855,9.11451,-1.460112,-10.574622,0.0097310000000003,G,32,0,225,,,2185383595739211776,0.291000008583069,0.507000029087067,Spiral,2185383595739211776,1237664879950233932,1941,53386,43,26,1,1,0.02620187,3.097031e-05,0,0.0,49.37707,7.498835,9.745653,GALAXY,SDSS,sdss,1941.0,53386.0,43.0,0.02620187,0.0,49.37707,7.618154,1.0,GALAXY,,64.0,GALAXY,0.4250825,2.346132,0.4250825,2.346132,1.85317,1.387908,2.061276,1.387908,2.061276,-0.5171742,2.257322,1.188349,2.257322,1.188349,2.478539,1.31654,1.286268,1.31654,1.286268,2.194502,0.07101472,0.03983963,0.07101472,0.03983963,0.117141,2.063702,1.238048,2.063702,1.238048,1.770672,1.123065,1.366387,1.123065,1.366387,1.753861,0.9723048,2.054731,2.490824,2.032081,3.214085,1.051373,1.089226,1.051373,1.089226,1.044939,1.179557,1.742011,1.179557,1.742011,2.31203,-0.1126192,1.57834,-0.1126192,1.57834,1.207348,1.455962,0.07167064,1.455962,0.07167064,1.388239,1.498428,0.05357014,1.498428,0.05357014,1.522322,0,2185383595739211776,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5622529593865289,,
369408,1237665429182677431,2477092834885265408,51,241.454320794,18.120191662,-19.953611,0.036821252,0.036549345,0.0381,456378,9.935,13.924770306132936,16.260953,7135828437.362331,39,241.566797134,18.249954686,-22.705719,10.5619542507044,9.863932,-0.3940105,-10.2579425,0.5512370999999998,M,24,0,51,,,2477092834885265408,0.189999997615814,0.773000001907349,Spiral,2477092834885265408,1237665429182677431,2200,53875,411,26,1,1,0.03654934,1.024459e-05,0,86.91839,10.68145,16.91478,22.72303,GALAXY,SDSS,sdss,2200.0,53875.0,411.0,0.03654934,86.91839,10.68145,16.98361,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.656029,0.9927341,3.710634,0.9801836,4.251306,-0.1947316,0.9597433,1.694044,0.939642,2.392227,1.021202,0.5904976,3.815052,0.5557558,3.640856,2.116543,0.5756854,2.116543,0.5756854,1.930989,0.1275999,0.01800787,0.1275999,0.01800787,0.1176747,2.646049,0.5861461,2.646049,0.5861461,2.048035,1.960765,0.5789793,1.960765,0.5789793,2.023319,5.154148,0.8543009,5.994752,0.8487485,3.747735,0.6311867,0.5958508,0.6311867,0.5958508,1.235737,2.365761,0.7265316,3.428303,0.7076463,3.9789,1.062095,0.665971,2.911119,0.6330643,3.088647,1.333904,0.02584073,1.332269,0.02581907,1.342488,1.487273,0.02160161,1.479503,0.02151597,1.534462,0,2477092834885265408,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7554336029269486,,
369409,1237665429182742755,2477093659518986240,51,241.557171761,18.07746071,-20.182571,0.036629459,0.036359373,0.0381,456378,10.255,13.924770306132936,16.014661,8811064896.87903,32,241.566797134,18.249954686,-22.705719,10.853339430948374,10.21894,-1.886189,-12.105129,-1.1894469999999997,Q,26,0,51,,,2477093659518986240,0.586000025272369,0.275999993085861,Elliptical,2477093659518986240,1237665429182742755,2200,53875,414,26,1,1,0.03635937,1.19741e-05,0,124.0416,4.351543,30.96771,39.35951,GALAXY,SDSS,sdss,2200.0,53875.0,414.0,0.03635937,124.0416,4.351543,31.02164,1.0,GALAXY,,64.0,GALAXY,-2.012525,0.6703458,-2.012525,0.6703458,-1.749252,-5.625267,0.6172872,-5.625267,0.6172872,-4.888902,1.926715,0.3089451,1.926715,0.3089451,2.075267,4.053777,0.3083575,4.053777,0.3083575,3.347607,0.2443591,0.009992471,0.2443591,0.009992471,0.1930911,2.869973,0.3174478,2.869973,0.3174478,3.14498,2.520455,0.3140184,2.520455,0.3140184,3.0415,5.170909,0.4812358,5.170909,0.4812358,5.703758,2.376044,0.3368061,2.376044,0.3368061,1.948825,0.6250685,0.4610822,0.6250685,0.4610822,0.6587263,-1.606963,0.4173815,-1.606963,0.4173815,-0.9696576,1.905346,0.02701329,1.905346,0.02701329,1.805095,2.041263,0.02132877,2.041263,0.02132877,2.006676,0,2477093659518986240,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7516719391572085,,
371596,1237665023828099168,2361129261206628352,36,176.041900276,33.74173131,-18.448375,0.032592011,0.031670704,0.03275,377888,9.139,14.185770306132936,17.43704,1783815773.9885354,71,176.058210937,33.514508725,-22.934429,14.302294778297291,8.816269,-0.7858022,-9.6020712,0.8928094999999985,M,29,0,36,,,2361129261206628352,0.238999992609024,0.428999990224838,Uncertain,2361129261206628352,1237665023828099168,2097,53491,426,26,1,1,0.0316707,8.212004e-06,0,21.915,51.20164,7.873758,9.513778,GALAXY,SDSS,sdss,2097.0,53491.0,426.0,0.0316707,21.915,51.20164,8.009554,1.0,GALAXY,STARFORMING,64.0,GALAXY,4.044328,1.477527,5.432063,1.45201,5.949358,0.02873634,1.525222,2.5943,1.477687,4.832985,-1.457227,1.286922,4.074001,1.098499,4.590465,2.283098,1.107949,2.283098,1.107949,1.37179,0.09608582,0.03514552,0.09338931,0.03519857,0.08531252,1.711055,1.187683,1.711055,1.187683,1.527556,1.084837,1.237716,1.084837,1.237716,1.589262,-3.022675,1.859244,1.536468,1.801863,2.760752,-1.513618,1.361943,-1.513618,1.361943,0.9172127,2.768385,1.079781,4.162749,1.04209,5.01072,0.6471648,1.087551,3.190813,1.007445,4.518749,1.161376,0.03176143,1.160403,0.03174461,1.2133,1.295229,0.02652479,1.2865,0.02639685,1.364217,0,2361129261206628352,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6720767156413409,,
371597,1237665023828426881,2361154275096160256,36,177.072303107,33.714562306,-18.654201,0.032579465,0.0316607,0.03275,377888,9.683,14.185770306132936,17.186242,2156157095.801691,64,176.058210937,33.514508725,-22.934429,54.53074348627865,9.693154,-0.3021224,-9.9952764,0.7626697999999994,M,79,0,36,,,2361154275096160256,0.515999972820282,0.358999997377396,Elliptical,2361154275096160256,1237665023828426881,2097,53491,517,26,1,1,0.0316607,7.48499e-06,0,64.08247,10.71656,14.78028,19.57413,GALAXY,SDSS,sdss,2097.0,53491.0,517.0,0.0316607,64.08247,10.71656,14.84838,1.0,GALAXY,STARFORMING,64.0,GALAXY,3.004239,1.186468,4.466911,1.161854,3.110111,-2.177258,1.174858,0.3662018,1.13733,0.9596545,-2.706264,0.8069367,4.059748,0.6671625,2.84294,2.049963,0.6643123,2.049963,0.6643123,2.014812,0.1087825,0.02048667,0.1077004,0.02049898,0.1085582,2.383323,0.670388,2.383323,0.670388,1.66493,1.183421,0.6922364,1.183421,0.6922364,1.625496,2.142119,1.032178,3.638428,1.029506,2.904558,1.514139,0.6383088,1.514139,0.6383088,0.9980116,1.913325,0.8860155,3.39693,0.848572,3.073754,0.09216681,0.8022042,2.549387,0.7425364,2.037604,1.337334,0.03160696,1.335435,0.03157683,1.367332,1.492562,0.02596624,1.481988,0.02582829,1.575337,0,2361154275096160256,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6718281613506253,,
374573,1237665126930120826,2361077309282215936,36,176.142530075,33.599502242,-19.081129,0.033063285,0.03214028,0.03275,377888,9.74,14.185770306132936,16.786805,3194858293.6062746,48,176.058210937,33.514508725,-22.934429,6.9289701118604325,9.656281,-1.020033,-10.676314,0.0705702999999999,G,9,0,36,,,2361077309282215936,0.216000005602837,0.783999979496002,Spiral,2361077309282215936,1237665126930120826,2097,53491,237,26,1,1,0.03214028,1.554462e-05,0,40.73623,12.94528,10.28802,12.82206,GALAXY,SDSS,sdss,2097.0,53491.0,237.0,0.03214028,40.73623,12.94528,10.36431,1.0,GALAXY,,64.0,GALAXY,0.6211383,1.794874,0.6211383,1.794874,2.286008,1.746472,1.478318,3.113165,1.454654,-0.1141102,-0.3945054,0.9607481,2.180076,0.9078651,2.899498,2.358211,0.9069672,2.358211,0.9069672,2.370454,0.1591755,0.0278491,0.1591755,0.0278491,0.1434212,3.060797,0.9045554,3.060797,0.9045554,2.402142,2.425705,0.8991439,2.425705,0.8991439,2.375634,2.747143,1.358206,2.747143,1.358206,4.461647,2.766988,0.8641288,2.766988,0.8641288,1.423564,1.417357,1.252501,1.417357,1.252501,2.799817,1.677211,1.042977,3.039289,1.002246,1.634066,1.481146,0.0543797,1.481146,0.0543797,1.470066,1.625695,0.04554032,1.625695,0.04554032,1.662768,0,2361077309282215936,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6814078405839221,,
374575,1237665126930120877,2361063290508961792,36,176.240239744,33.46088947,-18.764988,0.03300905,0.032084398,0.03275,377888,9.668,14.185770306132936,17.099164,2387784891.993423,61,176.058210937,33.514508725,-22.934429,10.116151425078527,9.569592,-1.795713,-11.365305,-0.6444273999999997,Q,19,0,36,,,2361063290508961792,0.810999989509583,0.128000006079674,Elliptical,2361063290508961792,1237665126930120877,2097,53491,186,26,1,1,0.0320844,2.756231e-05,0,104.2945,10.46092,14.37206,18.50434,GALAXY,SDSS,sdss,2097.0,53491.0,186.0,0.0320844,104.2945,10.46092,14.44548,1.0,GALAXY,,64.0,GALAXY,-0.4232963,1.44384,-0.4232963,1.44384,-0.9226136,-6.642173,1.406021,-6.642173,1.406021,-3.879219,2.267479,0.6177055,2.267479,0.6177055,2.020874,4.188114,0.6346523,4.188114,0.6346523,2.821025,0.206816,0.02056617,0.206816,0.02056617,0.1679793,1.872323,0.6672821,1.872323,0.6672821,2.702125,2.111529,0.680132,2.111529,0.680132,2.617032,5.746571,0.9823829,5.746571,0.9823829,5.089085,-1.9539,0.8336031,-1.9539,0.8336031,1.636892,0.5654858,0.9772493,0.5654858,0.9772493,0.8613274,-2.243826,0.9682023,-2.243826,0.9682023,-0.4859817,1.818197,0.05793481,1.818197,0.05793481,1.742984,2.000315,0.04855534,2.000315,0.04855534,1.940776,0,2361063290508961792,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6803345435247931,,
375724,1237664669506011341,2190001544592648192,389,147.171614705,34.383479973,-21.098092,0.039025723,0.038163804,0.0398,221200,10.428,14.333770306132935,15.170141,20475607693.21951,5,147.467155964,34.714119475,-23.270799,25.797479729067827,10.3449,0.0301556,-10.3147444,0.638725599999999,M,20,0,389,,,2190001544592648192,0.0,1.0,Spiral,2190001544592648192,1237664669506011341,1945,53387,459,26,1,1,0.0381638,2.017205e-05,0,65.62393,7.692952,15.87386,21.11711,GALAXY,SDSS,sdss,1945.0,53387.0,459.0,0.0381638,65.62393,7.692952,15.97119,1.0,GALAXY,,64.0,GALAXY,-0.4365399,1.098257,-0.4365399,1.098257,-0.4575145,-4.813343,1.129636,-4.248156,1.123291,-3.273032,1.372777,0.5831023,2.246519,0.5735142,2.147183,2.923108,0.6100552,2.923108,0.6100552,2.675943,0.193809,0.01892408,0.193809,0.01892408,0.1629775,2.090555,0.6173502,2.090555,0.6173502,2.712949,2.626054,0.595323,2.626054,0.595323,2.589934,5.397099,0.89178,5.397099,0.89178,5.117506,1.92515,0.5576614,1.92515,0.5576614,1.580335,0.9391381,0.7816772,0.9391381,0.7816772,1.12076,-1.268198,0.7793962,-0.7231959,0.7696239,-0.1886405,1.606442,0.03580245,1.606442,0.03580245,1.644171,1.806022,0.02869609,1.806022,0.02869609,1.814204,0,2190001544592648192,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7985446913359578,,
376082,1237665533328949515,2427594756453328896,30,229.785145106,21.443534856,-19.390636,0.041664502,0.0411926,0.04082,554397,9.621,14.501770306132936,16.938025,4248683694.60872,62,229.853077991,20.896319496,-23.254116,34.612174920743094,9.533799,-0.5787877,-10.1125867,0.5975529999999996,M,73,0,30,,,2427594756453328896,0.0610000006854534,0.939000010490417,Spiral,2427594756453328896,1237665533328949515,2156,54525,562,26,1,1,0.0411926,1.572209e-05,0,36.47541,56.81767,8.4089,10.96066,GALAXY,SDSS,sdss,2156.0,54525.0,562.0,0.0411926,36.47541,56.81767,8.526164,1.0,GALAXY,STARFORMING,64.0,GALAXY,4.93339,1.67319,4.93339,1.67319,4.102135,1.490682,1.726429,3.006148,1.697341,2.249347,0.9288549,1.130708,3.878808,1.058413,3.606157,2.123535,1.116886,2.123535,1.116886,1.973553,0.1264427,0.03489444,0.1264427,0.03489444,0.119898,1.85556,1.177922,1.85556,1.177922,2.057612,3.064854,1.131346,3.064854,1.131346,2.08389,5.997079,1.535985,7.564059,1.515725,3.798979,0.8141528,1.00374,0.8141528,1.00374,1.237433,5.089668,1.139005,5.089668,1.139005,3.885062,1.333147,1.203615,2.813553,1.156628,3.012029,1.213778,0.03766675,1.213778,0.03766675,1.328119,1.371072,0.03150975,1.371072,0.03150975,1.492715,0,2427594756453328896,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.849846937526346,,
377888,1237665126930055238,2361073186113611776,36,176.058210937,33.514508725,-22.934429,0.032671117,0.03174671,0.03275,377888,11.461,14.185770306132936,12.919009,111114720968.04568,1,176.058210937,33.514508725,-22.934429,0.0,11.34673,-1.245696,-12.592426,-1.338407000000002,Q,1,1,36,165.0,Predom,2361073186113611776,0.939000010490417,0.0,Elliptical,2361073186113611776,1237665126930055238,2097,53491,222,26,1,1,0.03174671,1.08879e-05,0,306.2274,5.221521,47.8326,51.67097,GALAXY,SDSS,sdss,2097.0,53491.0,222.0,0.03174671,306.2274,5.221521,47.75715,1.0,GALAXY,,96.0,GALAXY,-2.15875,0.2893646,-1.338872,0.2858971,-1.054106,-5.41107,0.2808674,-4.866513,0.2791086,-4.722783,1.658656,0.1871655,2.158879,0.1853347,2.233609,4.122265,0.1902633,4.122265,0.1902633,3.307583,0.2840794,0.006290477,0.2840792,0.006290479,0.2256219,2.606527,0.208779,2.606527,0.208779,2.962822,2.077107,0.2186066,2.077107,0.2186066,2.364458,4.937914,0.3073477,5.360438,0.3063654,5.418519,1.406821,0.1907721,1.406821,0.1907721,1.571548,0.1108133,0.2024517,0.7655665,0.1988119,0.8649109,-1.328009,0.1915434,-0.89821,0.1894089,-0.6120155,1.997156,0.01006856,1.992569,0.01005254,1.946334,2.216662,0.008347102,2.208042,0.008323075,2.241118,0,2361073186113611776,1,1,1,csv_specobjid_with_mpa,1,0,2361073186113611776,587739405705150546,8.047602,0.1343025,28.23451,0.7674544,18.93143,1.142886,,,,,,,,,,,0,,0.6736437445478333,,5.421216745910632
377889,1237665126930055396,2361074560503146496,36,175.987147625,33.514494873,-19.669976,0.03251019,0.031585593,0.03275,377888,9.583,14.185770306132936,16.216199,5495287264.914909,34,176.058210937,33.514508725,-22.934429,3.722709354356154,9.376417,-0.2029701,-9.5793871,1.083537999999999,M,6,0,36,,,2361074560503146496,0.416000008583069,0.583999991416931,Spiral,2361074560503146496,1237665126930055396,2097,53491,227,26,1,1,0.03158559,8.596362e-06,0,67.979,12.13934,15.03982,17.34149,GALAXY,SDSS,sdss,2097.0,53491.0,227.0,0.03158559,67.979,12.13934,15.11069,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.724206,0.8287259,4.473195,0.8095065,5.397876,0.2207936,0.8319544,3.739384,0.7931836,4.192903,-3.811917,0.7003105,3.869501,0.5644113,4.273448,3.521137,0.5751699,3.521137,0.5751699,1.433109,0.122452,0.01890288,0.1204937,0.01892341,0.08852071,2.466627,0.618187,2.466627,0.618187,1.592864,1.236749,0.6597231,1.236749,0.6597231,1.645833,-0.2777219,0.937244,3.118106,0.9194806,2.897291,1.42153,0.6844839,1.42153,0.6844839,0.9829517,2.523873,0.5901686,4.286557,0.5607741,4.611125,0.2301225,0.6090322,3.730501,0.5440966,4.105085,1.255491,0.01973535,1.253525,0.01971491,1.219232,1.405555,0.01686193,1.393391,0.01675342,1.367832,0,2361074560503146496,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6704555874868031,,
377890,1237665126930055401,2361078133915936768,36,176.010518578,33.517055832,-18.807182,0.033145652,0.032221153,0.03275,377888,9.749,14.185770306132936,17.053697,2482405929.856927,58,176.058210937,33.514508725,-22.934429,2.5034865954780336,9.658907,-2.004103,-11.66301,-0.9153379000000008,Q,3,0,36,,,2361078133915936768,0.699000000953674,0.23199999332428,Elliptical,2361078133915936768,1237665126930055401,2097,53491,240,26,1,1,0.03222115,2.048285e-05,0,82.26493,6.834721,16.77149,20.54595,GALAXY,SDSS,sdss,2097.0,53491.0,240.0,0.03222115,82.26493,6.834721,16.83295,1.0,GALAXY,,64.0,GALAXY,-0.5479376,1.211387,-0.5479376,1.211387,-1.268873,-4.694681,1.094049,-4.694681,1.094049,-4.265832,2.559659,0.5177841,2.559659,0.5177841,2.003156,3.703254,0.5596406,3.703254,0.5596406,2.814873,0.2164351,0.0177397,0.2164351,0.0177397,0.1702984,3.410431,0.5479745,3.410431,0.5479745,2.813296,2.919611,0.555856,2.919611,0.555856,2.664337,5.988515,0.8147602,5.988515,0.8147602,5.331423,4.015532,0.6612729,4.015532,0.6612729,1.642719,1.395104,0.8175557,1.395104,0.8175557,0.707342,-1.239237,0.7465256,-1.239237,0.7465256,-0.699824,1.832474,0.05049538,1.832474,0.05049538,1.802934,2.058534,0.04325078,2.058534,0.04325078,1.995932,0,2361078133915936768,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.683037592197291,,
377891,1237665126930055554,2361088579276400640,36,175.908200865,33.599026832,-18.160198,0.033241384,0.032317746,0.03275,377888,9.385,14.185770306132936,17.711696,1367978273.851246,83,176.058210937,33.514508725,-22.934429,9.481281996810395,9.188134,-1.64481,-10.832944,-0.2265037999999997,G,12,0,36,,,2361088579276400640,0.372000008821487,0.407999992370605,Uncertain,2361088579276400640,1237665126930055554,2097,53491,278,26,1,1,0.03231775,6.461406e-05,0,66.91044,19.62193,5.329681,6.681693,GALAXY,SDSS,sdss,2097.0,53491.0,278.0,0.03231775,66.91044,19.62193,5.408709,1.0,GALAXY,,64.0,GALAXY,-3.45161,3.745089,-3.45161,3.745089,1.151894,0.5577213,3.048761,0.5577213,3.048761,-1.399903,2.435182,1.554621,2.435182,1.554621,2.825471,3.135615,1.762769,3.135615,1.762769,2.873482,0.2355599,0.05349545,0.2355599,0.05349545,0.1647045,2.486996,1.683166,2.486996,1.683166,2.835338,1.294124,1.719271,1.294124,1.719271,2.83985,9.0409,2.221039,9.0409,2.221039,5.183934,4.693127,1.562068,4.693127,1.562068,1.704533,-1.052135,2.663657,-1.052135,2.663657,2.136054,-0.8096133,2.292662,-0.8096133,2.292662,0.8616011,1.52423,0.1106306,1.52423,0.1106306,1.598205,1.720811,0.09594801,1.720811,0.09594801,1.786647,0,2361088579276400640,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6849313798155314,,
