objid,specobjid,Group,RA,Dec,M_r,z,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr,sSFR,rank_dist,rank_M_parent
1237674649384386795,310818500182566912,10247,162.94905038,-0.838985236,-19.423393,0.039786105,4378821078.526116,4,162.900580454,-1.087878301,-22.216008,15.932109284925708,9.395709,-0.173125,-9.568834,4,4
1237662499475554415,4712061076438183936,10324,251.681236818,26.946603922,-22.337421,0.035873903,64116292279.07316,1,251.681236818,26.946603922,-22.337421,0.0,,,,1,1
1237662499475489129,1903979810292525056,10324,251.405228262,26.981033258,-21.597129,0.036001524,32422880825.847435,2,251.681236818,26.946603922,-22.337421,15.607559736643015,10.83594,-0.7678658,-11.6038058,3,2
1237662301913546775,1902818179864881152,10324,251.481910406,27.25539313,-21.10271,0.035755407,20562882789.37541,3,251.681236818,26.946603922,-22.337421,22.376968127584917,10.70464,-1.491853,-12.196493,4,3
1237662301376872719,1903984208339036160,10324,251.579360024,26.722159461,-19.71297,0.035601728,5717260753.240419,4,251.681236818,26.946603922,-22.337421,15.215072079542225,9.127062,-0.04814258,-9.17520458,2,4
1237657612341543037,1481792626108688384,10423,186.735739179,57.770167542,-22.153464,0.043968626,54123465937.80716,1,186.735739179,57.770167542,-22.153464,0.0,11.22813,-0.450871,-11.679001,1,1
1237661353244557433,1481793450742409216,10423,186.661826782,57.672667356,-21.008298,0.044512519,18850340525.216877,2,186.735739179,57.770167542,-22.153464,6.609096923717911,10.59821,-1.521703,-12.119913,3,2
1237657612341543027,1480732696916289536,10423,186.721923075,57.754041493,-20.285758,0.044056716,9689540894.700134,3,186.735739179,57.770167542,-22.153464,1.114032719932222,10.22487,-1.035436,-11.260306,2,3
1237661353244557397,1481789602451712000,10423,186.521245801,57.652213024,-19.588562,0.044126887,5098293107.435733,4,186.735739179,57.770167542,-22.153464,10.332298323055046,9.879648,-0.5672165,-10.4468645,4,4
1237668289621196919,2917335920703203328,10427,156.809312339,18.082923129,-22.265472,0.042782293,60005187895.48483,1,156.809312339,18.082923129,-22.265472,0.0,11.05825,-1.200386,-12.258636,1,1
1237668289621197082,2917337020214831104,10427,156.764601719,18.129101779,-20.501417,0.042939706,11818620839.445534,2,156.809312339,18.082923129,-22.265472,3.943136187171157,9.607869,0.2911901,-9.3166789,3,2
1237670965392703635,2917338394604365824,10427,156.823923003,17.959394252,-20.15569,0.042978686,8595596096.87506,3,156.809312339,18.082923129,-22.265472,7.81048807092524,9.878436,-0.1136111,-9.9920471,4,3
1237668289621197071,2917336470459017216,10427,156.75301615,18.085551024,-19.549215,0.042836767,4916839139.056916,4,156.809312339,18.082923129,-22.265472,3.36651221768833,9.316831,-0.1550563,-9.4718873,2,4
1237658608219848819,1075382885520795648,10458,185.253089397,60.918862421,-22.122066,0.044338433,52580704417.341896,1,185.253089397,60.918862421,-22.122066,0.0,10.95547,-1.039696,-11.995166,1,1
1237658313478045858,1075380961375447040,10458,185.460866833,61.139672966,-20.858088,0.044245405,16414785047.771675,2,185.253089397,60.918862421,-22.122066,15.246986960925367,10.24989,0.06430686,-10.18558314,4,2
1237658608219848803,1075358696264984576,10458,185.231122585,60.899671598,-20.55278,0.043567653,12391161003.982183,3,185.253089397,60.918862421,-22.122066,1.3799467415998514,10.42566,-1.963204,-12.388864,2,3
1237658608219848869,1075379861863819264,10458,185.260950581,60.951333417,-19.738279,0.044199001,5852098131.158784,4,185.253089397,60.918862421,-22.122066,2.054274977655916,10.35497,-1.198202,-11.553172,3,4
1237668310021964289,2850903160808040448,10485,246.751175967,9.050990826,-22.163075,0.034305185,54604696803.97759,1,246.751175967,9.050990826,-22.163075,0.0,11.20129,-1.442591,-12.643881,1,1
1237668270843953463,5868428734541524992,10485,246.636588913,8.776781937,-20.735065,0.034636232,14656355818.461912,2,246.751175967,9.050990826,-22.163075,18.63951507724157,,,,3,2
1237668310021898820,2850902885930133504,10485,246.572395532,8.98930255,-20.039364,0.034397708,7722280986.213451,3,246.751175967,9.050990826,-22.163075,11.751778957425874,9.670843,-0.08811355,-9.75895655,2,3
1237668349760372834,2850823721092933632,10485,246.554609074,8.723094339,-19.455664,0.034209244,4510924933.039977,4,246.751175967,9.050990826,-22.163075,23.94482123010689,9.557149,-0.3579819,-9.9151309,4,4
1237662223535374440,2287956218058139648,10497,198.712612151,38.03775253,-21.960572,0.045121657,45313624346.32912,1,198.712612151,38.03775253,-21.960572,0.0,10.77687,-0.3158244,-11.0926944,1,1
1237662223535374354,2287956767813953536,10497,198.759215055,38.085776978,-21.930871,0.045384053,44090842751.31413,2,198.712612151,38.03775253,-21.960572,3.797403072208409,10.98957,-1.505514,-12.495084,2,2
1237664293684445268,2287955393424418816,10497,198.662516575,38.172416323,-20.496055,0.045515392,11760397470.519346,3,198.712612151,38.03775253,-21.960572,8.816231482187273,10.17756,-0.4063019,-10.5838619,3,3
1237664846121730104,2287957867325581312,10497,198.532283543,37.909887114,-19.283705,0.045238933,3850188566.516782,4,198.712612151,38.03775253,-21.960572,12.013314087918236,9.793362,-1.989649,-11.783011,4,4
1237654948913283207,696992549969094656,10506,238.333836194,54.708132104,-22.112658,0.043911226,52127056263.89242,1,238.333836194,54.708132104,-22.112658,0.0,11.02911,-1.082995,-12.112105,1,1
1237651538187452545,697001895817930752,10506,238.013867382,54.67221906,-21.145825,0.043709737,21395872439.434452,2,238.333836194,54.708132104,-22.112658,11.837248339979135,10.14442,0.2686521,-9.8757679,4,2
1237651538187518173,696989801190025216,10506,238.341622844,54.529080535,-20.964088,0.043987044,18098192364.947487,3,238.333836194,54.708132104,-22.112658,11.253707893890349,10.29814,0.07950258,-10.21863742,3,3
1237654948913348733,696990625823746048,10506,238.373029561,54.64506354,-20.928801,0.043512489,17519447259.12738,4,238.333836194,54.708132104,-22.112658,4.210754158678867,10.28667,-0.5706906,-10.857360600000002,2,4
1237671123220168862,1979447261813303296,10574,127.136810682,8.733790593,-21.960596,0.045072988,45314626006.7686,1,127.136810682,8.733790593,-21.960596,0.0,10.9834,-1.24246,-12.22586,1,1
1237671123220103629,1979445612545861632,10574,127.051341165,8.647331485,-21.769548,0.045081028,38003115360.83365,2,127.136810682,8.733790593,-21.960596,7.595494204403993,10.88957,0.02748013,-10.86208987,3,2
1237671123220168924,1979442314010978304,10574,127.156247626,8.717081757,-20.399888,0.044867577,10763541757.136572,3,127.136810682,8.733790593,-21.960596,1.5997906339839596,10.28066,-1.698363,-11.979023,2,3
1237671260122055017,1979447536691210240,10574,127.127132425,8.516947018,-19.71194,0.045259793,5711839559.589635,4,127.136810682,8.733790593,-21.960596,13.637942502675314,9.762287,-0.5251172,-10.2874042,4,4
1237667549272539209,2802369605765457920,10581,167.861845843,22.970784009,-22.200201,0.033326046,56504157005.64678,1,167.861845843,22.970784009,-22.200201,0.0,11.19507,-1.478214,-12.673284,1,1
1237667910049529919,2802369880643364864,10581,168.005111757,22.971523165,-19.829477,0.033999697,6364888498.629082,2,167.861845843,22.970784009,-22.200201,8.287973897203715,9.68699,-0.3518181,-10.0388081,3,2
1237667910586335349,2802384174294525952,10581,167.830392273,23.200456129,-19.375223,0.033694476,4188795902.0953903,3,167.861845843,22.970784009,-22.200201,14.544793881254822,9.480914,-0.6494933,-10.1304073,4,3
1237667910049464459,2802365757474760704,10581,167.871976596,22.906385353,-19.250519,0.033267863,3734286202.420888,4,167.861845843,22.970784009,-22.200201,4.088528670283879,9.501868,-0.573477,-10.075345,2,4
1237658425163776048,1124917812305881088,10610,158.393452892,7.806524974,-21.968317,0.037120132,45638020594.667,1,158.393452892,7.806524974,-21.968317,0.0,10.89841,0.6700925,-10.2283175,1,1
1237658425163841661,1396195095190988800,10610,158.547410921,7.928366839,-21.949146,0.037305525,44839256216.14186,2,158.393452892,7.806524974,-21.968317,12.26499498113119,10.96078,-1.479635,-12.440415,4,2
1237658425163776192,1124919461573322752,10610,158.393826719,7.790921111,-20.76814,0.036823358,15109705511.07218,3,158.393452892,7.806524974,-21.968317,0.9806957649374096,10.375,-0.5018933,-10.8768933,2,3
1237658425163841691,1124920561084950528,10610,158.571910667,7.814193522,-19.19391,0.037794409,3544573611.994861,4,158.393452892,7.806524974,-21.968317,11.119258787242984,9.774452,-1.217049,-10.991501,3,4
1237655123929333774,941318607558699008,10657,170.326098576,3.664743894,-22.000997,0.040564631,47032579688.07817,1,170.326098576,3.664743894,-22.000997,0.0,11.03878,-1.284453,-12.323232999999998,1,1
1237654031401812159,575480307034122240,10657,170.426795518,3.573488775,-21.032845,0.040251201,19281374945.49855,2,170.326098576,3.664743894,-22.000997,8.52917020051202,10.43668,0.08458939,-10.35209061,3,2
1237655123929268365,575447596563195904,10657,170.17377097,3.597576016,-20.191495,0.040282729,8883784192.597912,3,170.326098576,3.664743894,-22.000997,10.44259882081804,9.932844,0.06496361,-9.86788039,4,3
1237655123929333841,941320806581954560,10657,170.287167276,3.770970436,-19.721222,0.040454288,5760879616.628951,4,170.326098576,3.664743894,-22.000997,7.106766203435387,9.783316,-0.3898563,-10.1731723,2,4
1237668349210853684,3092896043382106112,10673,217.71086105,14.503192261,-21.918158,0.041278068,43577589146.880745,1,217.71086105,14.503192261,-21.918158,0.0,10.58785,0.5133579,-10.0744921,1,1
1237668331490050131,3092892195091408896,10673,217.756405048,14.418278061,-21.371842,0.041188261,26347341465.517216,2,217.71086105,14.503192261,-21.918158,6.0119707637319095,10.2493,0.4360842,-9.8132158,2,2
1237668349210919183,3092886972411176960,10673,217.850265051,14.596054047,-20.968821,0.040819016,18177259195.17411,3,217.71086105,14.503192261,-21.918158,10.29183478501995,10.48547,0.05089979,-10.43457021,3,3
1237668349210984599,3092888621678618624,10673,217.885716409,14.501822878,-19.054045,0.042176864,3116147453.9331646,4,217.71086105,14.503192261,-21.918158,10.63676805470923,9.249636,-0.6003236,-9.8499596,4,4
1237665565541924998,3132410848039954432,10693,234.477661709,16.311783617,-22.006464,0.043324472,47269999749.34353,1,234.477661709,16.311783617,-22.006464,0.0,10.88094,0.267412,-10.613528,1,1
1237668336321036598,3132408923894605824,10693,234.513654677,16.401508059,-21.107136,0.042876884,20646878399.746105,2,234.477661709,16.311783617,-22.006464,6.040761285703957,10.63776,-1.165286,-11.803046,4,2
1237665565541859681,3132410023406233600,10693,234.447382087,16.282259137,-20.236231,0.042816789,9257471847.304026,3,234.477661709,16.311783617,-22.006464,2.6030531411900326,10.18266,-1.461873,-11.644533,2,3
1237665565541925108,3132408099260884992,10693,234.52308804,16.372140746,-19.470697,0.043042458,4573817164.862598,4,234.477661709,16.311783617,-22.006464,4.677984577485883,9.565931,-0.4490276,-10.014958600000002,3,4
1237664870822772966,1433273930159777792,10757,139.464982525,33.974332746,-21.957599,0.043643885,45189714754.915886,1,139.464982525,33.974332746,-21.957599,0.0,11.04547,-1.515913,-12.561383,1,1
1237664870822772925,1433272006014429184,10757,139.43666858,34.00210077,-21.33033,0.043329167,25358992777.276424,2,139.464982525,33.974332746,-21.957599,2.284707294487553,10.80405,-1.453236,-12.257286,2,2
1237660960792379568,1433274205037684736,10757,139.459154591,33.930927427,-21.200355,0.042754732,22497900928.937,3,139.464982525,33.974332746,-21.957599,2.7440993580625315,10.64754,-1.583781,-12.231321,3,3
1237664870822772913,1433275854305126400,10757,139.435040596,34.052805115,-19.50334,0.043259651,4713418477.527556,4,139.464982525,33.974332746,-21.957599,5.1712928778370495,9.932925,-1.067385,-11.00031,4,4
1237667211059986461,2493926081652877312,10767,168.570745774,28.558273624,-21.944732,0.035380029,44657334766.54213,1,168.570745774,28.558273624,-21.944732,0.0,10.97582,-0.6512316,-11.6270516,1,1
1237667211060051979,2491633325014280192,10767,168.6214454,28.624365078,-20.832488,0.035993616,16032276710.650694,2,168.570745774,28.558273624,-21.944732,5.006815930402172,10.40322,-1.576148,-11.979368,2,2
1237667253472591937,2493939275792410624,10767,168.365844461,28.407887315,-20.108457,0.035316088,8229677184.368727,3,168.570745774,28.558273624,-21.944732,14.742323906646837,10.28356,-1.569633,-11.853193,4,3
1237667253472591986,2493939825548224512,10767,168.461697397,28.5188327,-19.699531,0.035331155,5646929945.318893,4,168.570745774,28.558273624,-21.944732,6.509375905495236,9.894344,-1.024321,-10.918665,3,4
1237668496314662949,2800270912862054400,10806,166.134108065,17.127914627,-21.973547,0.044582765,45858389639.254166,1,166.134108065,17.127914627,-21.973547,0.0,10.8259,-0.2690118,-11.0949118,1,1
1237668496314597534,2800256344332986368,10806,166.021672915,17.124950228,-20.461501,0.044770327,11392011114.29042,2,166.134108065,17.127914627,-21.973547,6.753817905947148,10.03037,-0.06739397,-10.09776397,4,2
1237668496314663045,2800284931635308544,10806,166.127953552,17.085668018,-20.130827,0.044012605,8400996426.992875,3,166.134108065,17.127914627,-21.973547,2.680039316146108,9.553067,0.04356585,-9.50950115,2,3
1237668496314663169,2800288505048098816,10806,166.112004723,17.036215866,-19.655751,0.044632289,5423759202.425544,4,166.134108065,17.127914627,-21.973547,5.912562751231177,9.254015,-0.1937498,-9.447764800000002,3,4
1237664668436398093,2359989616649463808,10843,158.387322947,36.706776575,-22.018287,0.045146712,47787553804.060005,1,158.387322947,36.706776575,-22.018287,0.0,10.98999,-1.317129,-12.307119,1,1
1237664668436398224,2221429435960158208,10843,158.450343521,36.728612875,-21.305526,0.046036735,24786225699.73076,2,158.387322947,36.706776575,-22.018287,3.4579010031370374,10.75534,-1.538811,-12.294151,3,2
1237664668436398267,2221431909861320704,10843,158.522913228,36.736479682,-20.657119,0.045423311,13641043693.1354,3,158.387322947,36.706776575,-22.018287,7.079154651926791,10.43838,-0.2768249,-10.7152049,4,3
1237664668436398189,2221443729611319296,10843,158.374655946,36.69567126,-19.120025,0.045188767,3311387461.4621387,4,158.387322947,36.706776575,-22.018287,0.9455535465173676,9.630564,-2.044834,-11.675398,2,4
1237674368067829775,1003322270761904128,10883,120.935409034,35.342862415,-21.865866,0.034170963,41528514843.06852,1,120.935409034,35.342862415,-21.865866,0.0,10.87086,-1.176244,-12.047104,1,1
1237674290756583782,1003299730773534720,10883,120.753693214,35.159134066,-21.335692,0.034285222,25484540063.9025,2,120.935409034,35.342862415,-21.865866,14.839107721906975,10.80568,-1.331716,-12.137396,4,2
1237674290756583895,1003321171250276352,10883,120.839390809,35.134245957,-20.803985,0.034659099,15616870176.128582,3,120.935409034,35.342862415,-21.865866,14.003338483983304,10.20373,-0.09953551,-10.30326551,3,3
1237674290756583884,1003298356384000000,10883,120.825454395,35.147180561,-19.31928,0.034709562,3978432554.8681927,4,120.935409034,35.342862415,-21.865866,13.527865095053777,9.835494,-0.656546,-10.49204,2,4
1237658493891903500,1384978151402137600,10900,184.445511478,10.844657778,-21.885197,0.025459832,42274531178.303345,1,184.445511478,10.844657778,-21.885197,0.0,10.84702,0.3155903,-10.5314297,1,1
1237658493891903612,1384980350425393152,10900,184.528584398,10.896242173,-20.723187,0.024788749,14496888545.76561,2,184.445511478,10.844657778,-21.885197,6.064694953223136,10.47864,-1.753536,-12.232176,2,2
1237658493891706939,1384968530675394560,10900,184.11131715,10.895107617,-20.330859,0.025570478,10100516908.57029,3,184.445511478,10.844657778,-21.885197,20.863508570195233,10.09189,-0.1415204,-10.2334104,4,3
1237658493891903616,1384980075547486208,10900,184.539599836,10.948520935,-20.243068,0.025324659,9315951095.06219,4,184.445511478,10.844657778,-21.885197,8.734265732992645,10.0812,-0.3063257,-10.3875257,3,4
1237651539793215634,685811620974192640,10908,223.702658703,63.019976295,-21.891069,0.042743812,42503784404.59322,1,223.702658703,63.019976295,-21.891069,0.0,11.03314,-0.4239905,-11.4571305,1,1
1237674479735013541,685824815113725952,10908,223.896821064,63.090719394,-20.515947,0.042444913,11977848067.68201,2,223.702658703,63.019976295,-21.891069,7.093371916793451,10.28765,-0.7908239,-11.0784739,2,2
1237674479735013407,685842132421863424,10908,223.935426229,63.119820806,-19.651656,0.042874992,5403341294.382333,3,223.702658703,63.019976295,-21.891069,9.123067724879265,9.992251,-0.339201,-10.331452,4,3
1237674479735013527,685841857543956480,10908,223.897997659,63.118253145,-19.361537,0.042560192,4136326382.128152,4,223.702658703,63.019976295,-21.891069,8.308453960421174,9.680744,-0.4159509,-10.0966949,3,4
1237664887463346414,2086331344991840256,10913,244.530697995,21.066452965,-21.840742,0.031900297,40578575764.07562,1,244.530697995,21.066452965,-21.840742,0.0,11.12958,-0.1828041,-11.3123841,1,1
1237662697040183439,2086349761811605504,10913,244.603036644,20.890022112,-21.534332,0.032340154,30600801378.408913,2,244.530697995,21.066452965,-21.840742,11.87006689720465,10.89663,-1.448678,-12.345308,3,2
1237664887463411913,2086332719381374976,10913,244.582255445,21.125637298,-19.758428,0.032415888,5961714852.712069,3,244.530697995,21.066452965,-21.840742,4.791968411712855,9.573237,-0.1295,-9.702737,2,3
