Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
5305,40558025132.46577,125693044548.74205,0.32267517489194014,0.031556006,0.6369189999999989,6,152.14464057,12.555465369,152.13454999501562,12.561725710704698,11.056120486553096,0.06333346509352854,32.73590775989246,1.0066022089934752e-12,92.62566113718533,0.35342158272324986,459.51143584037044,-23.068278114706597,5467629026230.037,43.49985351902082,4.400364203465638,Q,False,0.0,0.0,0.2,0.16666666666666666,0.6,0.6666666666666666,12.85318736822332,401.61922704985705
5307,43373453189.418465,92229065500.54579,0.47027965591998533,0.038810902,0.7602650000000004,6,176.804105563,18.925839264,176.80927813695624,18.80380130289728,10.92935743479851,0.6705028085374228,-126.13372674079612,-3.3158661002138007e-13,128.21275694455124,0.9837845292987921,561.6420235493218,-22.732169520564067,15251450711316.676,165.3649056134741,3.885545297990099,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,12.848136960541687,399.1397482499079
5308,43474800724.185974,91850097043.49838,0.4733234054570152,0.03999376883333333,0.891295999999997,6,124.772587998,56.534503828,124.84353181077263,56.56146373766075,9.22765220888819,0.30885021345002645,-89.99876360006367,1.1842378929335002e-15,89.9807604033011,1.00020007829098,489.0659374322939,-22.72769904873123,3815753717933.38,41.543273668250066,4.821047127831672,Q,False,0.4,0.3333333333333333,0.0,0.0,0.4,0.5,12.848116433134512,398.98212085469646
5309,40447194179.53801,77774183354.76839,0.5200593877667269,0.023633441333333335,0.980008999999999,6,189.703328858,31.984885068,189.660170238346,31.982865067409396,8.305901135396507,0.2648433417823974,120.092497847013,-5.210646728907401e-13,226.30853800727743,0.5306582725710141,257.031129169633,-22.54708864905392,23014103723000.355,295.9092944508474,1.0074149812506548,Q,True,0.8,0.6666666666666666,0.0,0.0,0.2,0.3333333333333333,12.848384836080331,401.1475144530594
5310,41189185117.01423,95179596865.44601,0.4327522544064015,0.03304448966666667,0.13057299999999827,6,233.448925849,5.291525187,233.43736966897964,5.2166992123409175,10.90129681118873,0.41667900962920523,50.95101160537909,-6.702786474003611e-13,125.21885908790775,0.4068956703207979,474.96605539338253,-22.76635965251525,7874926859997.695,82.73755215763693,3.364468373235756,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,12.842315488257157,398.0931512997697
5316,39931571305.63517,85291138904.6156,0.4681796001140541,0.0380885645,0.6975170000000013,6,128.717113659,44.637127392,128.70201568013093,44.60730275449121,5.2669717303893355,0.36113565007571874,4.210742785683547,6.797525505438292e-13,129.10108900629965,0.03261585799231639,265.48436370922644,-22.64725978411084,7365354899347.333,86.35545255860983,1.824032875497999,M,True,0.8,0.8333333333333334,0.0,0.0,0.2,0.16666666666666666,12.828413108652931,393.23380675180806
5322,39911752702.10705,78719990098.25938,0.5070091174082803,0.02880906966666667,0.9959980000000002,6,167.663061242,31.655803044,167.73941102947134,31.60595492432403,7.06859189712222,0.6953544096506351,-2.551379948739969,-1.0054179711005418e-12,123.90909118252216,0.02059074055333597,267.6680374150299,-22.560212576989628,6251022346739.788,79.40832231987295,1.916094670062601,Q,False,0.2,0.16666666666666666,0.4,0.3333333333333333,0.2,0.3333333333333333,12.820681855860023,392.06527969261344
5323,41140313802.243164,95310105550.18411,0.4316469231122753,0.0448662265,0.8040619999999983,6,217.975401846,21.938420386,217.97850247228624,22.001684138667617,6.5660492939201545,0.5786956227996258,22.64956597364839,-6.655416958286272e-13,151.19970385140974,0.14979901016147312,391.77410496657933,-22.767847376254945,7857329516248.696,82.43962663656413,2.2983089401210877,M,True,0.4,0.5,0.2,0.16666666666666666,0.4,0.3333333333333333,12.818431049905884,389.3838164429367
5324,39784582048.53469,104248599746.72409,0.38163181227558773,0.03800535533333333,0.3769919999999978,6,140.10021555,65.44682295,140.2329014409769,65.33949453014347,10.704378775142372,0.6766230241363443,60.38928813584502,6.679101716144942e-13,50.70165903438773,1.1910712447276353,538.3483114505002,-22.86517557574866,1285563778834.6736,12.331712674875243,9.418132687388503,M,False,0.6,0.6666666666666666,0.0,0.0,0.2,0.16666666666666666,12.813619163230234,388.80433931613766
5326,48822003779.53681,70367864744.02036,0.693811073522528,0.033572140333333333,2.028994000000001,6,168.659910527,63.365071945,168.61382391716063,63.35213101204283,4.83781558338912,0.3024047159694876,-94.05149366332734,-4.736951571734001e-15,218.09075116062047,0.43124934534275533,214.23055664410646,-22.438435932280765,16216754448212.719,230.45682155064637,0.8713001479066564,G,True,0.8,0.6666666666666666,0.2,0.3333333333333333,0.0,0.0,12.81369246273499,389.37732848396985
5328,49032631303.99041,96947802465.89993,0.5057632051148035,0.030068994666666668,0.9906050000000022,6,250.290872125,39.756850098,250.29600832861902,39.72938395509751,10.69320629290759,0.15569862001099855,129.45752593207135,-3.410605131648481e-13,112.21440660216902,1.1536622600610835,423.02300739861045,-22.78634492322866,4855972962533.427,50.08853051869277,3.3437899724661087,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,12.810792304254608,388.9449466655636
5329,40156365639.48557,95393456241.85991,0.4209551390786534,0.0414329645,0.8668069999999979,6,209.726188882,55.561799138,209.82566644463537,55.61241540771052,8.913823553353453,0.5091989304148459,7.217791688850519,-6.679101716144942e-13,72.90303159673567,0.09900537098068186,489.94397934347404,-22.76879646046246,4936404264036.626,51.747829028449296,5.961073225069016,Q,True,0.4,0.3333333333333333,0.2,0.16666666666666666,0.4,0.5,12.808626437776152,386.891739380528
5332,41423996843.724365,88645051071.58102,0.46730185546708547,0.03975326,0.6076710000000034,6,216.98180921,24.401449786,216.99577973827374,24.444677929022927,5.891956919134556,0.45887158356994223,-115.46709271230783,3.363235615931141e-13,174.74213742883822,0.6607856262450198,310.34193487179095,-22.68913623641035,12239910867389.244,138.07776880297013,1.5753114862943722,Q,True,0.4,0.3333333333333333,0.2,0.16666666666666666,0.4,0.5,12.807675054926063,386.81782506424827
5334,39730131271.39985,107948788537.30417,0.36804610602619403,0.04141023033333333,0.5557029999999976,6,167.451507713,3.402281758,167.5277547027437,3.4593993361344055,4.5769473126512725,1.247453528234047,83.70807952970931,6.584362684710262e-13,173.17388335411744,0.48337588733594905,251.42751483707116,-22.903044431994847,4086729198381.8774,37.85803670200166,1.2878166230438097,M,True,0.6,0.6666666666666666,0.2,0.16666666666666666,0.2,0.16666666666666666,12.803695129331516,385.43296797646224
5335,40138616580.98091,147353134917.24146,0.2723974390061272,0.030561172666666664,0.284870999999999,6,167.481121312,36.94649092,167.54501876172688,36.99863057099512,4.696118243688924,0.9322967219889347,160.734878506102,1.0089706847793423e-12,169.6117670635301,0.9476634863776628,188.88753801303625,-23.240898449595782,5157395061730.696,35.000239829490326,0.9878043788955271,G,False,0.4,0.3333333333333333,0.2,0.3333333333333333,0.2,0.16666666666666666,12.803881382635169,386.8268102407524
5336,42161494798.101295,82225875495.17299,0.5127521542847708,0.04396517316666667,0.9774260000000012,6,230.140249049,7.953368369,230.11339005910398,7.867304326960378,10.898442220939572,0.4959349221127791,-14.86783762989093,-6.631732200427601e-13,102.94815263922509,0.14442063552119883,636.8006170971017,-22.607521265760653,10367388420031.111,126.08425702490356,5.486666179864157,Q,True,0.0,0.0,0.4,0.3333333333333333,0.6,0.6666666666666666,12.802668255130175,384.8129663867253
5337,41432353173.978874,101433544310.49443,0.40846796250313255,0.02920478,0.7384570000000004,6,216.145788698,35.279829663,216.15080837210783,35.273936969908306,9.28367687240866,0.046387974254944515,-31.86576293186882,1.7053025658242404e-13,78.95721733323508,0.4035826490361368,356.47978345025723,-22.835454002380562,3391434965244.7593,33.43504348880253,4.004669599561517,M,True,0.4,0.5,0.2,0.16666666666666666,0.4,0.3333333333333333,12.802912929210452,386.70596086059834
5341,40894076021.524216,76032735622.87088,0.5378482792512224,0.03240855383333333,0.9347899999999996,6,125.95885794,11.550363883,125.9801621477658,11.532337873103064,8.226182483592229,0.20116012106469838,88.65239239169854,6.702786474003611e-13,107.87879410752234,0.8217777471941187,351.35087580559787,-22.522501541209124,5817766531280.456,76.51660148251267,2.8888738460400925,Q,True,0.4,0.3333333333333333,0.2,0.16666666666666666,0.4,0.5,12.794970288447498,383.96438948608056
5343,48903371351.435684,88085306776.59233,0.5551819382938359,0.028894094999999998,1.2873100000000015,6,221.81189763,13.456422829,221.82246799317835,13.566104737177858,8.795357253525431,0.7515037581196408,-46.381705438607874,6.596205063639596e-13,145.22428644487707,0.3193798129365482,334.05975393789413,-22.68225867800997,8482448884733.163,96.29811367118128,2.040368102310375,X,False,0.2,0.16666666666666666,0.0,0.0,0.8,0.6666666666666666,12.789105851967674,382.66728215711294
5344,46601167798.859665,67268426346.68911,0.6927643521595973,0.023760895833333334,2.150146999999997,6,151.54376594,2.912875575,151.5207844291723,2.8399598219829687,21.141929830525207,0.21694225180723403,2.68124102222443,-1.7112237552889079e-13,71.51484572330881,0.03749208986059107,657.8403813949726,-22.389528170182803,4641637797380.634,69.00173007554072,8.159206838743964,Q,True,1.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,12.788200659897656,383.0233400295399
5352,46268561777.36884,67807844978.84702,0.6823482119480797,0.042712344166666666,2.2196619999999996,6,159.507643875,28.154345176,159.4973773987717,28.15863698173562,5.922757581996207,0.10148148155528587,-42.49721740640124,-1.1842378929335002e-15,132.37069942625692,0.3210470110877992,335.90403213079475,-22.398199855387766,11201390258631.926,165.1931315930517,2.250852173414704,Q,True,1.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,12.765196783238755,374.05400450819656
5360,42053330854.3355,72938712159.3833,0.5765570793523462,0.034489341166666666,1.0150500000000022,6,185.006272145,56.162916283,185.0594564696816,56.12863337371589,4.740913157897529,0.5734535383843281,-14.726979283201205,2.3684757858670005e-15,105.3218428555969,0.13982834788974263,215.81976044966072,-22.477395227338462,3005007911593.237,41.19908101786595,1.817591890993732,Q,True,0.4,0.3333333333333333,0.4,0.3333333333333333,0.2,0.3333333333333333,12.756461239087471,372.5345350720724
5361,40730036567.82464,98841130647.57877,0.4120757856670913,0.04444939466666667,0.5514529999999986,6,221.662906657,19.284064922,221.59169085406484,19.31645556725119,6.576594770762604,0.6806956284394128,-55.479265543740595,-6.702786474003611e-13,154.05207407129006,0.36013319442921626,388.6410490246526,-22.807344261675265,16038958883909.807,162.27008714719412,2.2377148283335675,Q,True,0.8,0.6666666666666666,0.0,0.0,0.2,0.3333333333333333,12.754314769377949,370.73546702431383
5374,41566092524.69827,70292292069.74722,0.591332154647262,0.04059758333333333,1.5372389999999996,6,225.757975758,-2.582283697,225.7045386570903,-2.5174502843389743,8.855207466000119,0.5690454217686185,46.58279335306559,2.3684757858670005e-15,99.8728249938799,0.46642110459897507,476.6205450385137,-22.437269262225755,4045818027229.14,57.55706505081233,4.233007562117804,M,True,0.8,0.8333333333333334,0.2,0.16666666666666666,0.0,0.0,12.73069707069179,364.5268308532712
5383,42423373443.07592,83078466296.45633,0.5106422317871493,0.04016204683333333,1.1800439999999988,6,228.516921289,19.980591279,228.50221317797525,20.00742887474802,7.536906549778805,0.24031859115845255,25.374678924386888,0.0,67.54186772941173,0.3756881439234652,401.1860238814178,-22.618721176171434,1854097912023.5686,22.31743067340007,5.268613604356376,Q,True,0.8,0.6666666666666666,0.2,0.16666666666666666,0.0,0.16666666666666666,12.709986561369638,358.828308423527
5413,39472115232.4555,115146279807.48416,0.34279974392963347,0.030152138166666665,0.3477969999999999,6,167.687029232,4.510837459,167.5706485229366,4.521536851623686,10.301144392276454,0.6786333571808092,-23.43831929839135,5.062616992290714e-13,69.63295884237631,0.3365980663186765,408.6648423966364,-22.97312477791344,3488249850985.44,30.2940733892361,5.205662968111873,G,True,0.2,0.16666666666666666,0.4,0.5,0.4,0.3333333333333333,12.662790814527575,347.17051284301994
5500,40614321281.366394,98172671126.5731,0.4137029258275221,0.030478575833333337,0.8291740000000019,6,140.858121039,22.316667138,140.89224400541093,22.313600225384118,4.066358278786351,0.4679781056905243,196.12075887763183,-1.1795009413617663e-12,161.56027325463322,1.2139169792596813,163.10535383807056,-22.799976519091565,6848297739239.773,69.75767961340613,0.895482818516585,G,False,0.0,0.0,0.8,0.8333333333333334,0.0,0.0,12.29358956474418,261.47531542650427
6134,90776869137.46104,132980995078.15672,0.682630394547047,0.038201666,1.5410590000000006,5,222.693838384,54.411207509,222.6972093210361,54.50606321358013,8.49351070970665,0.6702242091259504,-103.84780220094316,-4.078515303262975e-13,163.93187226191054,0.6334814625616383,429.4262542875279,-23.129473945980745,20733450347779.137,155.91288315742784,2.3235328328616873,Q,True,0.5,0.4,0.0,0.0,0.5,0.6,13.659337296888951,744.0632379583692
6411,76749154533.51167,136698079847.51106,0.5614501287737663,0.043317109000000006,1.3228380000000008,5,230.945184501,5.775213029,230.93442489868605,5.892083189058303,9.108984268830769,0.7730344361889776,-123.11776946948427,-1.9966250874858815e-12,118.40217390225381,1.0398269340149229,524.1514379875629,-23.1594060355511,13412038986272.95,98.11431880560647,3.9266367345483206,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,13.453386256487391,634.2292985433875
6449,80251064154.9948,123105839168.84178,0.6518867398720956,0.0318602704,1.393428,5,116.657118312,44.790517796,116.55431666911676,44.7754528296418,20.181078805682,0.22151094523651635,-177.5974518428684,-4.035882739117369e-13,164.24794391204438,1.0812765603810075,847.0368558824906,-23.045696632301155,14054943663875.084,114.16959389390527,4.57431413308958,G,False,0.25,0.2,0.5,0.6,0.0,0.0,13.429916986707251,625.195225101985
6457,84965457454.9994,127618897232.38931,0.6657748914745787,0.0342762932,1.9114129999999996,5,247.400500647,15.658416737,247.3982458623217,15.638804926409511,25.263909533945,0.04686122946623547,14.316860027496299,-8.128608897095547e-13,179.41091032972932,0.07979927196838225,1142.8022904528789,-23.084787468801707,71916667204118.3,563.5267876759716,5.64996649183009,Q,True,0.25,0.2,0.25,0.2,0.5,0.6,13.42593914609574,622.8096921715714
6466,83676826321.81403,124177489139.9776,0.673848592859615,0.0448507608,1.9112089999999995,5,182.46278339,59.447994827,182.53564106100444,59.44266862279461,5.294039133458005,0.4240876861813739,-19.784193277665135,-3.993250174971763e-13,92.76732190151466,0.21326683655553186,315.76513213457696,-23.05510718548781,4704199299310.061,37.88286695028362,3.019206186643151,G,True,0.25,0.2,0.5,0.6,0.25,0.2,13.419861045593706,617.812551709497
6488,73526992121.1589,136534568689.95303,0.5385229017577687,0.0375648862,1.313251000000001,5,201.971915204,28.508180536,201.98471680876628,28.557252462307222,11.311613738575954,0.26704017256400875,69.83609248094946,-4.056310842770472e-13,167.28384229873467,0.4174706386540125,562.1143135952723,-23.15810655684103,10875506550909.287,79.65386828595568,2.9805352944285994,Q,True,0.5,0.4,0.0,0.0,0.5,0.6,13.406183637395158,612.7930482924952
6516,73714275256.50934,127484598255.23874,0.5782210264248936,0.04519166,1.2159830000000014,5,229.131866792,7.743762908,229.00864996362412,7.681084454538682,10.491919491873897,0.784889274991443,-87.76944561831323,-7.94386778579792e-13,93.43605472057253,0.9393530782179693,630.7060075810853,-23.08364429924265,7604798068881.099,59.65268097449249,5.987369976155975,G,True,0.5,0.4,0.25,0.4,0.25,0.2,13.394233680556408,605.7125196870892
6618,77801290366.03693,130818339179.83788,0.5947277029643555,0.0337361918,0.8476220000000012,5,240.976882807,25.010126559,241.09685088419604,24.889942844452715,17.301150151837213,0.5621494600789261,-97.69429259775187,-4.007461029686965e-13,91.64242695033448,1.0660378151126093,769.974297522971,-23.111671577981106,9669748307245.137,73.9173755596453,7.452521988238141,Q,True,0.5,0.4,0.0,0.0,0.5,0.6,13.318544362553348,573.6300740583257
6725,63186921962.06197,96202237881.1665,0.6568134313061762,0.025616071400000003,1.2742319999999978,5,214.616556323,12.883069553,214.56173973606641,12.908558790077805,12.62503401302806,0.28135584715080564,11.770703395607834,-6.082245818106457e-13,78.94643453026185,0.14909734005905587,424.08741821861656,-22.77796293706276,905266988871.7496,9.410040855702107,4.764819870563256,X,False,0.75,0.6,0.0,0.0,0.0,0.0,13.248693604836072,545.0900851028465
6726,71328583575.63057,100670015869.05673,0.7085385152656469,0.0445299604,2.117792999999999,5,180.545130993,24.300303647,180.61629855377794,24.377611234569493,14.4296986371366,0.4195553260317097,111.58233633855647,4.004352405218015e-13,82.24353302012865,1.356730824188291,854.3119831886294,-22.827250342677846,7772422829636.879,77.20692961593059,9.213791057624594,Q,True,0.5,0.4,0.0,0.0,0.5,0.6,13.248383309395082,541.6794704963055
6728,60759920927.00031,103704205738.02116,0.5858964011593972,0.040570926599999994,1.0243910000000014,5,189.126854687,48.502650365,189.04445543567383,48.56040109502795,6.86374119421213,0.6945317966719,-154.61483273304336,1.6143530956469475e-12,303.0084454992732,0.5102657534125261,369.18264717226873,-22.859490924043406,53663881242984.4,517.4706354586115,1.0807124781694835,Q,True,0.5,0.4,0.25,0.2,0.25,0.4,13.247472300451324,541.9904393707077
6736,58826363200.82874,110188662123.3102,0.5338694750191013,0.0389521876,0.5808239999999998,5,137.526619928,51.911776676,137.5668254463976,51.96996215486534,11.585956559572775,0.32752374530309764,-38.15867061739712,-3.922195901395753e-13,203.58116559251948,0.18743713597638845,597.6122920161408,-22.925342275068886,38046355125631.64,345.28375599165213,2.603787543290275,Q,True,0.25,0.2,0.25,0.2,0.5,0.6,13.241581825886271,539.8257599405882
6739,62511914517.34464,132561769020.86244,0.47156819782260584,0.0432873744,0.7716589999999997,5,132.67951554,1.350688604,132.69062034948237,1.3222919168008336,1.8073955884296407,1.0121645522131322,91.54559259619141,-4.007461029686965e-13,59.616139256781096,1.5355840505183145,103.92798666184686,-23.126045727643934,651429391578.6792,4.914157350119233,1.5462947671267155,G,True,0.25,0.2,0.25,0.4,0.5,0.4,13.23855112223953,537.8222248000725
6788,53756229575.31255,108171100028.52153,0.496955559859691,0.04131432620000001,0.7708410000000008,5,168.693539902,11.127681679,168.64653425800662,11.101466898227613,4.880484890869154,0.6522280703822241,191.52936243378323,-2.3874235921539366e-12,275.3918001782725,0.6954795397313963,267.4624166623519,-22.905278115544135,12410663631336.67,114.7317872154794,0.8614605207051607,X,False,0.25,0.2,0.25,0.2,0.5,0.4,13.202115479050695,523.3220347158438
6816,58631310305.168304,99898663434.33414,0.5869078553158833,0.039890731400000004,0.9498169999999995,5,212.517269418,58.039331928,212.34293418748175,58.11514367590823,9.495823174565361,0.7541451696107688,23.934485402695653,-1.1972645097557688e-12,67.42760475670943,0.35496567747077257,501.9449052237583,-22.818899194364345,3685244806291.262,36.88983095067798,6.603009739704141,Q,True,0.5,0.4,0.5,0.4,0.0,0.2,13.180447254147564,514.9258911291361
6852,63716747705.81405,88816534241.3235,0.7173973658180492,0.04525728080000001,2.0831039999999987,5,123.783928436,17.891269026,123.71387188884545,17.893414964397817,7.533480896790929,0.5312510182710309,-23.409261165141814,-1.9952040020143614e-12,101.3932102838436,0.23087602315388905,453.54289617249253,-22.691234555813033,5565654741575.923,62.6646242067212,3.967647811710562,Q,True,0.5,0.4,0.5,0.4,0.0,0.2,13.161626451554318,506.6658339037239
6858,56688321756.182045,112570923731.95271,0.5035787206576092,0.031063801000000002,0.6304490000000023,5,160.002382256,39.122247254,160.0676277657919,39.09777365130977,7.072046189138555,0.4770743212187848,186.68878018395128,-6.053824108676054e-13,146.3483780961733,1.2756463898852965,289.2373031733904,-22.948565574568857,7776231171909.063,69.07850548002403,1.753032669389765,M,True,0.75,0.8,0.0,0.0,0.25,0.2,13.157918187994628,507.5273286408506
6888,51319356256.24891,140954523889.89844,0.36408449221775374,0.0405081846,0.1644900000000007,5,227.905591853,5.397574149,227.9045727655362,5.259930345283636,8.847344757412746,0.933483756726573,60.90259648314952,1.2022383089060894e-12,126.1944071714531,0.48260931564426196,475.1179648988459,-23.192697547430917,11165248116470.506,79.21170465725413,3.3395270385691824,Q,False,0.75,0.6,0.0,0.0,0.0,0.2,13.132133185239695,496.08260593921926
6945,59212036748.30096,93941722722.76456,0.6303060560539658,0.03684115240000001,1.344545,5,224.749636462,48.409849987,224.78575930252862,48.46155849221966,7.214269092548095,0.4739978614455689,-188.7788847064387,-2.0065726857865228e-12,197.71066714734275,0.9548239729814391,351.41056246121263,-22.752146300255994,22162514609072.293,235.9176941482864,1.5765521071799433,Q,True,0.75,0.6,0.0,0.0,0.25,0.4,13.09767909602651,483.7038470857236
6950,63895400990.51259,90790628842.86288,0.7037664768365073,0.030415769399999997,2.0331159999999997,5,168.45727333,9.586314187,168.26827195908027,9.525748646002103,12.128323181437898,0.9694950176057602,4.146115120562355,1.0103917702508624e-12,26.37323461559479,0.15720920019835943,485.4532648155528,-22.715102560403334,559335506383.0396,6.16071849608088,16.3270471812653,M,True,0.75,0.8,0.25,0.2,0.0,0.0,13.09187154688416,482.5400432026604
6954,54277420511.47382,95632581391.50407,0.5675620141348164,0.040545198000000005,1.0253569999999996,5,116.49471776,41.11938221,116.40240345447386,41.09472805355555,7.409444568906044,0.5975932583116623,-1.881652567291188,-1.1993961379630492e-12,83.94115628669974,0.022416328896676534,398.27444468204607,-22.771514696900425,5039442536436.082,52.695874806572796,4.208536647105366,Q,True,0.75,0.6,0.0,0.0,0.25,0.4,13.08874584178071,479.8288897169174
6978,52896190992.12219,104336527264.40598,0.5069767259751181,0.0407793126,1.025704000000001,5,254.844996313,41.042456812,254.89730286747485,41.02381624516423,6.176449799259251,0.42391381286364066,-52.8655679629362,4.035882739117369e-13,160.37246761905718,0.32964241772790775,333.97179843560264,-22.86609094393779,9821518910664.195,94.1330823267181,1.8471561210621292,Q,False,0.25,0.2,0.0,0.0,0.25,0.4,13.070995710308337,473.30058860437293
6989,48311797917.2846,105104050781.95038,0.45965685963438846,0.0286170792,0.3996290000000009,5,125.603263242,25.509073247,125.79792696333907,25.60838731048243,13.969269868034186,0.8665523308466648,-17.827299981485293,2.0392576516314875e-13,63.2702113157704,0.2817645083009539,525.3780757739319,-22.874048635892372,3855296284305.6284,36.68075831162639,7.365399032503662,Q,True,0.5,0.4,0.0,0.0,0.5,0.6,13.064292463845051,472.70301775856507
7000,58892935210.864845,171707803104.97977,0.3429834529701514,0.040101068399999995,0.09815599999999947,5,241.307872758,22.15902293,241.27917592198477,22.06483333312033,9.640285101713035,0.6091303649390195,-16.29599913881536,1.6015633264032659e-12,62.99882975262637,0.25867145791128915,512.3461279726852,-23.40697507931801,2850774065644.076,16.602472421717216,7.213642178691836,Q,True,0.25,0.2,0.25,0.2,0.5,0.6,13.059176065292382,469.1283683256936
