source_specobjid,source_objid,plate,mjd,fiberid,run2d,scienceprimary,extra_specobjid,source_sfr,source_specsfr,source_lgm,info_specobjid,sn_median,reliable,n_spectra_for_objid
1924288069515634688,1237662528993951972,1709,53533,455,26,1,1924288069515634688,-1.856881,-12.33036,10.38517,1924288069515634688,33.87075,1,1
1925374386517338112,1237662528994017307,1710,53504,311,26,1,1925374386517338112,0.3877216,-9.583817,9.919233,1925374386517338112,35.18509,1,1
1925376035784779776,1237662528993951761,1710,53504,317,26,1,1925376035784779776,-1.175,-12.56295,11.32658,1925376035784779776,48.38695,1,1
1926485993293113344,1237662239091982527,1711,53535,259,26,1,1926485993293113344,-0.3574018,-10.01809,9.599685,1926485993293113344,9.742083,1,1
1926493689874507776,1237662239091916881,1711,53535,287,26,1,1926493689874507776,-1.157928,-12.2016,11.00939,1926493689874507776,42.24372,1,1
1926495064264042496,1237662239091916865,1711,53535,292,26,1,1926495064264042496,-0.04748515,-10.12422,10.03529,1926495064264042496,36.90294,1,1
1926495339141949440,1237662239091917063,1711,53535,293,26,1,1926495339141949440,-0.3149597,-10.10253,9.735239,1926495339141949440,10.318,1,1
1927554993406109696,1237662636367478910,1712,53531,52,26,1,1927554993406109696,-1.279515,-12.53594,11.20984,1927554993406109696,47.81361,1,1
1929814489633417216,1237662530070446243,1714,53521,80,26,1,1929814489633417216,-2.075288,-12.14663,10.03846,1929814489633417216,30.17627,1,1
1929867541069457408,1237662636367478914,1714,53521,273,26,1,1929867541069457408,-2.186526,-12.23214,10.00411,1929867541069457408,31.05491,1,1
1929876337162479616,1237662636367478869,1714,53521,305,26,1,1929876337162479616,-1.275801,-12.22247,10.87615,1929876337162479616,43.46002,1,1
1929877161796200448,1237662636367413337,1714,53521,308,26,1,1929877161796200448,-0.8594348,-11.86263,10.95687,1929877161796200448,42.8491,1,1
1929878811063642112,1237662636367478822,1714,53521,314,26,1,1929878811063642112,-1.391491,-12.36724,10.88088,1929878811063642112,39.81174,1,1
1929880460331083776,1237662636367478911,1714,53521,320,26,1,1929880460331083776,-1.08168,-12.31683,11.2211,1929880460331083776,40.6517,1,1
1930969538191452160,1237661949197811931,1715,54212,186,26,1,1930969538191452160,0.1476649,-10.62028,10.72015,1930969538191452160,33.31308,1,1
1930971462336800768,1237662198818930724,1715,54212,193,26,1,1930971462336800768,-1.172725,-12.45,11.21267,1930971462336800768,43.81685,1,1
1930972286970521600,1237661949197746205,1715,54212,196,26,1,1930972286970521600,0.1925659,-10.56985,10.71405,1930972286970521600,37.41985,1,1
1930982182575171584,1237662198818865386,1715,54212,232,26,1,1930982182575171584,-1.192617,-11.46202,10.20439,1930982182575171584,30.41404,1,1
1930982732330985472,1237662198818930727,1715,54212,234,26,1,1930982732330985472,0.1990269,-10.72388,10.87656,1930982732330985472,26.27839,1,1
1932104227732088832,1237662636905529393,1716,53827,218,26,1,1932104227732088832,-1.311987,-12.0172,10.63618,1932104227732088832,39.62061,1,1
1932134189423945728,1237662636905201755,1716,53827,327,26,1,1932134189423945728,-1.013356,-11.98548,10.89866,1932134189423945728,51.92557,1,1
1932135014057666560,1237662530070315251,1716,53827,330,26,1,1932135014057666560,-1.616163,-12.25051,10.59563,1932135014057666560,39.91355,1,1
1932146284051851264,1237662530070380591,1716,53827,371,26,1,1932146284051851264,-1.293124,-12.62474,11.30377,1932146284051851264,54.77309,1,1
1932146833807665152,1237662530070511863,1716,53827,373,26,1,1932146833807665152,-0.6685265,-11.41959,10.69891,1932146833807665152,33.80663,1,1
1932147933319292928,1237662637442269203,1716,53827,377,26,1,1932147933319292928,-1.697584,-12.24908,10.50301,1932147933319292928,41.10685,1,1
1933310118049376256,1237661950272471191,1717,53883,509,26,1,1933310118049376256,-1.440097,-12.3525,10.85098,1933310118049376256,41.47755,1,1
1933310667805190144,1237661950272471287,1717,53883,511,26,1,1933310667805190144,-1.166895,-11.33785,10.123,1933310667805190144,17.17454,1,1
1933311217561004032,1237661950272471286,1717,53883,513,26,1,1933311217561004032,-1.244122,-12.46029,11.15991,1933311217561004032,42.70708,1,1
1933311492438910976,1237661950272471275,1717,53883,514,26,1,1933311492438910976,-0.4954476,-10.55923,10.00999,1933311492438910976,13.2549,1,1
1935445644390983680,1237662264859689260,1719,53876,86,26,1,1935445644390983680,-1.84661,-11.77151,9.846138,1935445644390983680,21.74536,1,1
1935445919268890624,1237662198284157109,1719,53876,87,26,1,1935445919268890624,-1.199932,-11.15615,9.895721,1935445919268890624,15.89322,1,1
1935446194146797568,1237662198284157251,1719,53876,88,26,1,1935446194146797568,-0.7964892,-11.05673,10.21111,1935446194146797568,31.76373,1,1
1935446469024704512,1237662198284157184,1719,53876,89,26,1,1935446469024704512,0.7630174,-10.46902,11.17926,1935446469024704512,19.2364,1,1
1935447018780518400,1237662264859623727,1719,53876,91,26,1,1935447018780518400,-0.3285045,-9.943636,9.539905,1935447018780518400,10.13539,1,1
1935448393170053120,1237662198284157166,1719,53876,96,26,1,1935448393170053120,-0.08653831,-10.20518,10.05386,1935448393170053120,12.10805,1,1
1935458563652610048,1237662198284025951,1719,53876,133,26,1,1935458563652610048,-1.21698,-12.30349,11.03279,1935458563652610048,47.01064,1,1
1935459113408423936,1237662264859557988,1719,53876,135,26,1,1935459113408423936,-1.538162,-12.42431,10.84774,1935459113408423936,38.85096,1,1
1937680401455671296,1237661949737828733,1721,53857,24,26,1,1937680401455671296,-1.718412,-11.46911,9.693367,1937680401455671296,10.29417,1,1
1937680951211485184,1237661949737828379,1721,53857,26,26,1,1937680951211485184,-1.192906,-12.20046,10.9714,1937680951211485184,41.23536,1,1
1937714761194039296,1237661949737435408,1721,53857,149,26,1,1937714761194039296,-0.7275902,-11.51098,10.71756,1937714761194039296,38.85722,1,1
1937723832164968448,1237662198821683697,1721,53857,182,26,1,1937723832164968448,-1.766697,-12.21934,10.45095,1937723832164968448,33.58184,1,1
1937724656798689280,1237662198821683357,1721,53857,185,26,1,1937724656798689280,-0.8320587,-12.28465,11.40974,1937724656798689280,43.95572,1,1
1937726306066130944,1237662198821748956,1721,53857,191,26,1,1937726306066130944,-1.331331,-11.99,10.6406,1937726306066130944,32.26919,1,1
1937737576060315648,1237661949200433494,1721,53857,232,26,1,1937737576060315648,-1.530173,-12.20585,10.6462,1937737576060315648,38.24794,1,1
1937740874595198976,1237662264860213622,1721,53857,244,26,1,1937740874595198976,-1.469107,-11.60474,10.08511,1937740874595198976,27.32314,1,1
1937753244101011456,1237662264860147778,1721,53857,289,26,1,1937753244101011456,-1.256149,-12.28967,10.97778,1937753244101011456,37.81248,1,1
1937754343612639232,1237662264860082397,1721,53857,293,26,1,1937754343612639232,-0.4787526,-11.64696,11.12346,1937754343612639232,37.88653,1,1
1937760390926592000,1237662198284484650,1721,53857,315,26,1,1937760390926592000,-1.0621,-11.26218,10.15539,1937760390926592000,23.57107,1,1
1937784580182403072,1237662199895556320,1721,53857,403,26,1,1937784580182403072,-0.1278629,-10.53035,10.3562,1937784580182403072,19.42382,1,1
1937788428473100288,1237662199895556189,1721,53857,417,26,1,1937788428473100288,-1.165616,-12.37706,11.21689,1937788428473100288,46.15664,1,1
1937795025542866944,1237662199895687252,1721,53857,441,26,1,1937795025542866944,-0.6119266,-11.01478,10.32348,1937795025542866944,20.34088,1,1
1937799698467284992,1237662199895687423,1721,53857,458,26,1,1937799698467284992,-1.266622,-11.39537,10.05264,1937799698467284992,26.97911,1,1
1937801622612633600,1237661949737435262,1721,53857,465,26,1,1937801622612633600,-1.393458,-12.09433,10.64009,1937801622612633600,39.19255,1,1
1937803271880075264,1237661949737435196,1721,53857,471,26,1,1937803271880075264,-1.026554,-11.97783,10.88506,1937803271880075264,38.57247,1,1
1937809319194028032,1237661949737435261,1721,53857,493,26,1,1937809319194028032,-1.529691,-12.45372,10.84218,1937809319194028032,39.89926,1,1
1937813167484725248,1237661949737500795,1721,53857,507,26,1,1937813167484725248,-1.441896,-12.39326,10.87457,1937813167484725248,42.81006,1,1
1937815091630073856,1237661950274371815,1721,53857,514,26,1,1937815091630073856,-1.529614,-12.34425,10.77812,1937815091630073856,40.29025,1,1
1940014665446746112,1237662199359078682,1723,53905,324,26,1,1940014665446746112,-0.4499998,-9.934129,9.430074,1940014665446746112,11.1093,1,1
1940015215202560000,1237662199359078814,1723,53905,326,26,1,1940015215202560000,-1.265207,-11.46591,10.14787,1940015215202560000,21.46406,1,1
1940016589592094720,1237662199359013245,1723,53905,331,26,1,1940016589592094720,-1.150136,-11.41381,10.19143,1940016589592094720,23.63481,1,1
1941088887535331328,1237662264862441759,1724,53859,136,26,1,1941088887535331328,-1.347916,-11.97558,10.56236,1941088887535331328,32.24902,1,1
1941091086558586880,1237661949739597973,1724,53859,144,26,1,1941091086558586880,0.5709409,-10.02209,10.54712,1941091086558586880,20.5174,1,1
1941097408750446592,1237662198823911735,1724,53859,167,26,1,1941097408750446592,-0.2903071,-9.992774,9.667496,1941097408750446592,9.931865,1,1
1941098233384167424,1237662198823911677,1724,53859,170,26,1,1941098233384167424,-0.1835089,-10.20497,9.966968,1941098233384167424,13.04327,1,1
1941099882651609088,1237662198823846384,1724,53859,176,26,1,1941099882651609088,-1.261519,-11.04966,9.713241,1941099882651609088,14.43164,1,1
1941100982163236864,1237662198823911469,1724,53859,180,26,1,1941100982163236864,-1.244363,-12.29278,11.01036,1941100982163236864,38.5181,1,1
1941108128988817408,1237662264862376390,1724,53859,206,26,1,1941108128988817408,-0.2014011,-10.90282,10.65192,1941108128988817408,33.83955,1,1
1941110602889979904,1237662264862441723,1724,53859,215,26,1,1941110602889979904,-0.2245172,-10.91532,10.6284,1941110602889979904,18.44195,1,1
1941110877767886848,1237662198286909631,1724,53859,216,26,1,1941110877767886848,-1.332,-12.51359,11.10952,1941110877767886848,37.15965,1,1
1941111977279514624,1237662264862376025,1724,53859,220,26,1,1941111977279514624,-1.173974,-11.79719,10.57125,1941111977279514624,32.56384,1,1
1941185919436482560,1237661950276468745,1724,53859,489,26,1,1941185919436482560,-1.252931,-12.7729,11.45913,1941185919436482560,38.48668,1,1
1941188393337645056,1237661950276469020,1724,53859,498,26,1,1941188393337645056,-1.510401,-12.15805,10.60017,1941188393337645056,25.86564,1,1
1941193890895783936,1237662199360848014,1724,53859,518,26,1,1941193890895783936,-0.4987935,-9.854616,9.293637,1941193890895783936,19.06428,1,1
1941201312599271424,1237661950276600204,1724,53859,545,26,1,1941201312599271424,-0.07260516,-10.68755,10.5804,1941201312599271424,20.11558,1,1
1954563663872419840,1237651497367240958,1736,53052,5,26,1,1954563663872419840,-1.415301,-12.19888,10.71082,1954563663872419840,32.71406,1,1
1954566962407303168,1237651274029465878,1736,53052,17,26,1,1954566962407303168,-0.3204414,-10.71398,10.33883,1954566962407303168,17.43753,1,1
1954567512163117056,1237651496830501304,1736,53052,19,26,1,1954567512163117056,-1.838885,-11.83274,9.959594,1954567512163117056,23.02278,1,1
1954703851604961280,1237663530791796929,1736,53052,515,26,1,1954703851604961280,-0.2465889,-10.63822,10.33836,1954703851604961280,22.02726,1,1
1954712647697983488,1237663547434991794,1736,53052,547,26,1,1954712647697983488,-0.5457839,-10.67551,10.0638,1954712647697983488,17.21572,1,1
1954721993546819584,1237663530255056942,1736,53052,581,26,1,1954721993546819584,0.1702257,-11.04159,11.1562,1954721993546819584,44.51313,1,1
1957960330134972416,1237661069243449478,1739,53050,74,26,1,1957960330134972416,-1.38873,-12.2848,10.84422,1957960330134972416,36.45671,1,1
1957961154768693248,1237661069243449619,1739,53050,77,26,1,1957961154768693248,-1.05657,-10.94908,9.82472,1957961154768693248,12.65221,1,1
1958104641036118016,1237661069243515028,1739,53050,599,26,1,1958104641036118016,-0.268247,-10.05082,9.732089,1958104641036118016,14.27166,1,1
1958113712007047168,1237661069243580623,1739,53050,632,26,1,1958113712007047168,-0.1569621,-10.07673,9.871015,1958113712007047168,19.00996,1,1
1958115636152395776,1237661069243514969,1739,53050,639,26,1,1958115636152395776,-1.494397,-12.25364,10.68842,1958115636152395776,41.85587,1,1
1962543369544558592,1237671122692473127,1743,53054,363,26,1,1962543369544558592,-1.477969,-11.92727,10.40841,1962543369544558592,25.05483,1,1
1963743761380960256,1237664105779495085,1744,53055,634,26,1,1963743761380960256,-1.468112,-12.03936,10.5426,1963743761380960256,34.67465,1,1
1963744311136774144,1237664105779560493,1744,53055,636,26,1,1963744311136774144,-1.443699,-12.42062,10.94322,1963744311136774144,37.45035,1,1
1964768506318710784,1237664105779626180,1745,53061,266,26,1,1964768506318710784,-0.836824,-11.39896,10.49698,1964768506318710784,27.47207,1,1
1965854274067916800,1237664105781133467,1746,53062,120,26,1,1965854274067916800,-1.496562,-12.53211,11.00274,1965854274067916800,40.60127,1,1
1965992812533016576,1237661070324858899,1746,53062,624,26,1,1965992812533016576,-0.157353,-10.46797,10.25661,1965992812533016576,25.40956,1,1
1965993912044644352,1237661070324858896,1746,53062,628,26,1,1965993912044644352,-0.9666808,-12.05,11.05568,1965993912044644352,42.48785,1,1
1966982373216118784,1237664130479554590,1747,53075,128,26,1,1966982373216118784,-1.504733,-12.4519,10.8929,1966982373216118784,35.29451,1,1
1966983197849839616,1237661068714508526,1747,53075,131,26,1,1966983197849839616,0.07904764,-9.347767,9.367138,1966983197849839616,19.61752,1,1
1966985671751002112,1237661068714508360,1747,53075,140,26,1,1966985671751002112,0.6850036,-9.553401,10.20129,1966985671751002112,33.54538,1,1
1967005737838209024,1237661068714442879,1747,53075,213,26,1,1967005737838209024,-0.1615735,-10.66354,10.45323,1967005737838209024,24.89908,1,1
1967029927094020096,1237661069250789414,1747,53075,301,26,1,1967029927094020096,-1.315621,-12.68571,11.29953,1967029927094020096,48.33195,1,1
1967030201971927040,1237661069787660439,1747,53075,302,26,1,1967030201971927040,0.3663917,-9.965502,10.2852,1967030201971927040,21.54274,1,1
1967031026605647872,1237661069250789417,1747,53075,305,26,1,1967031026605647872,-1.737932,-12.08913,10.30373,1967031026605647872,25.53775,1,1
1967032400995182592,1237661069250789503,1747,53075,310,26,1,1967032400995182592,-1.668768,-12.14223,10.44552,1967032400995182592,36.57434,1,1
1967034050262624256,1237664105781133373,1747,53075,316,26,1,1967034050262624256,-0.1987095,-10.67202,10.4224,1967034050262624256,17.64179,1,1
1967053841471924224,1237661070324858895,1747,53075,388,26,1,1967053841471924224,-1.776814,-12.75933,10.9583,1967053841471924224,45.4401,1,1
1967057140006807552,1237661070324858902,1747,53075,400,26,1,1967057140006807552,-0.3422351,-10.66687,10.27178,1967057140006807552,15.13427,1,1
1968223722464634880,1237664131554541775,1748,53112,548,26,1,1968223722464634880,-0.8603189,-11.22099,10.3168,1968223722464634880,31.33716,1,1
1968233892947191808,1237661069789561112,1748,53112,585,26,1,1968233892947191808,-0.32859,-10.23954,9.856933,1968233892947191808,10.66393,1,1
1968235817092540416,1237661069789561066,1748,53112,592,26,1,1968235817092540416,-1.296264,-11.58796,10.24366,1968235817092540416,16.97529,1,1
1968237191482075136,1237664131554541630,1748,53112,597,26,1,1968237191482075136,-1.183983,-12.22892,10.99175,1968237191482075136,38.52548,1,1
1968246537330911232,1237661069789823024,1748,53112,631,26,1,1968246537330911232,-1.478619,-12.16782,10.66914,1968246537330911232,39.84806,1,1
1969214386551678976,1237664130481717277,1749,53357,56,26,1,1969214386551678976,0.1034231,-10.7063,10.76002,1969214386551678976,46.11414,1,1
1969221808255166464,1237664130481651900,1749,53357,83,26,1,1969221808255166464,-0.9084197,-10.73575,9.783127,1969221808255166464,25.72272,1,1
1969224831912142848,1237664130481651748,1749,53357,94,26,1,1969224831912142848,-1.334718,-12.61754,11.19802,1969224831912142848,52.33962,1,1
1969226481179584512,1237661068716540080,1749,53357,100,26,1,1969226481179584512,0.1016929,-10.13953,10.18962,1969226481179584512,24.20975,1,1
1969315266743527424,1237664132091871249,1749,53357,423,26,1,1969315266743527424,-1.056117,-12.525,11.41464,1969315266743527424,60.26896,1,1
1969316091377248256,1237664132091871251,1749,53357,426,26,1,1969316091377248256,-1.45891,-12.17864,10.68836,1969316091377248256,48.53677,1,1
1969316641133062144,1237661070326890555,1749,53357,428,26,1,1969316641133062144,-1.247231,-12.05625,10.76078,1969316641133062144,49.19548,1,1
1969327911127246848,1237661070326890677,1749,53357,469,26,1,1969327911127246848,0.07336847,-10.62087,10.6484,1969327911127246848,36.56881,1,1
1969337531853989888,1237661070327087242,1749,53357,504,26,1,1969337531853989888,-1.556855,-12.27022,10.67536,1969337531853989888,47.19514,1,1
1971464537433466880,1237661068181766366,1751,53377,50,26,1,1971464537433466880,-0.9779546,-11.65714,10.61223,1971464537433466880,30.45265,1,1
1971465087189280768,1237661068181831776,1751,53377,52,26,1,1971465087189280768,-1.454697,-12.50784,11.0065,1971465087189280768,41.22829,1,1
1971465362067187712,1237661068181766380,1751,53377,53,26,1,1971465362067187712,-1.643192,-12.44167,10.72469,1971465362067187712,44.44676,1,1
