Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm_tot_p50,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist
270699,1237662224596926532,2353287818685474816,1436,163.226362008,37.621830038,-19.646193,0.042477202,0.04160323,0.04279,278789,9.617,13.716770306132936,16.807496,5376222077.85268,6,163.246073053,37.613414452,-22.609796,1.1144336822364234,9.655488,-0.2013512,-9.8568392,0.8898071999999999,M,2
270836,1237661434312196304,1645038496437528576,146,197.776165048,46.632092897,-20.32376,0.028821273,0.02820625,0.02915,231594,10.031,14.103770306132937,15.247851,10034690913.97163,14,198.15662788,47.063290904,-22.892388,31.643894785602484,9.841105,-0.05884219,-9.89994719,0.9023843099999986,M,32
270881,1237661958300238042,1884788388008060928,2080,219.726696125,46.665612101,-22.014832,0.036265947,0.035862446,0.03635,270881,11.056,13.100770306132937,14.088337,47635727257.05248,1,219.726696125,46.665612101,-22.014832,0.0,10.96713,-1.20312,-12.17025,-1.0301109999999998,Q,1
270882,1237661958300238150,1884787288496433152,2080,219.653693398,46.598448472,-18.983279,0.036089819,0.035684716,0.03635,270881,9.41,13.100770306132937,17.150684,2919520976.728848,9,219.726696125,46.665612101,-22.014832,5.265867326234053,9.27516,-0.6065217,-9.8816817,0.7508663000000002,M,7
270943,1237662236393406483,1387189820031264768,641,186.684569275,9.048482666,-19.330272,0.024251647,0.023136746,0.02592,250194,9.584,13.217770306132936,16.010587,4018914805.97804,9,186.617909813,9.019891583,-22.195597,4.5096348203098415,10.27512,0.2074306,-10.067689399999999,0.8648465999999999,M,6
270944,1237662236393406704,1386007295174928384,641,186.708202984,9.014832246,-17.652318,0.026463387,0.025348458,0.02592,250194,9.23,13.217770306132936,17.680645,856894193.5638951,17,186.617909813,9.019891583,-22.195597,5.61218066063364,,,,,X,7
270945,1237662236393472416,6081077305886306304,641,186.871252315,9.043364659,-20.618624,0.026281795,0.025168171,0.02592,250194,10.628,13.217770306132936,14.714499,13165871135.40992,5,186.617909813,9.019891583,-22.195597,15.78965624117001,,,,,X,14
271316,1237662198285730178,1939986353022330880,76,232.561210531,7.849899376,-20.422576,0.044532157,0.044044882,0.04374,420825,10.153,14.675770306132936,16.139945,10990827709.807152,24,232.373444842,7.573251432,-23.380884,20.948101096251232,10.09775,-0.1176727,-10.2154227,0.6639023000000002,M,34
271325,1237662198822273076,1940007243743258624,76,231.744449594,8.266101421,-19.347339,0.043497808,0.042996537,0.04374,420825,9.279,14.675770306132936,17.25576,4082588425.7720394,51,232.373444842,7.573251432,-23.380884,58.54364676756845,9.317796,0.01677531,-9.30102069,1.3443181099999997,M,58
271327,1237662198822535547,1939970135225821184,76,232.461412881,8.124364353,-20.9167,0.043464798,0.04297666,0.04374,420825,10.643,14.675770306132936,15.58973,17325269542.95505,16,232.373444842,7.573251432,-23.380884,35.05766608794066,10.71694,-0.8538089,-11.5707489,-0.5056668999999996,Q,50
271334,1237662199356916114,1933320838287747072,1685,226.859974645,9.553725182,-19.967265,0.043578861,0.042992152,0.04447,230204,10.216,13.550770306132936,16.556559,7226133820.672644,5,226.650594164,9.649493156,-22.344763,14.299182301230218,10.18012,-1.103314,-11.283434,-0.3793980000000001,G,9
271335,1237662199356981564,1933334857061001216,1685,226.990139347,9.567821238,-19.613106,0.044629858,0.04404557,0.04447,230204,9.64,13.550770306132936,16.956609,5214856953.732448,8,226.650594164,9.649493156,-22.344763,21.651844018222903,9.582253,-0.1933069,-9.7755599,0.9491160000000001,M,11
271342,1237662199360913676,1941189217971365888,307,235.861773254,8.13532223,-20.399697,0.041810169,0.04138802,0.04166,307486,10.076,13.945770306132935,16.007651,10761648428.307358,15,235.690132319,8.241109845,-22.869395,12.574852075639539,9.970606,0.07007729,-9.90052871,0.9406530899999996,M,13
271343,1237662199360979284,1941204886012061696,307,235.995796536,8.126286926,-18.965544,0.04130181,0.04088226,0.04166,307486,9.636,13.945770306132935,17.411005,2872219325.5568166,27,235.690132319,8.241109845,-22.869395,20.332849499328827,9.453743,-1.452451,-10.906194,-0.22007110000000019,G,19
271357,1237662199897653546,1942212870125152256,307,235.594388939,8.464440309,-20.468049,0.041894599,0.041468427,0.04166,307486,10.417,13.945770306132935,15.912883,11460923138.80966,12,235.690132319,8.241109845,-22.869395,15.242369763790597,10.37452,-1.542095,-11.916615,-0.9542590000000004,Q,16
271358,1237662199897915579,1941197464308574208,307,236.230910124,8.383551876,-20.415246,0.041910077,0.041496098,0.04166,307486,10.081,13.945770306132935,16.004456,10916876568.759983,14,235.690132319,8.241109845,-22.869395,34.79194852341649,9.989637,-0.5225002,-10.5121372,0.3347539000000008,G,27
271408,1237662636901269762,1920807289053276160,6725,214.706887846,12.972119593,-19.844425,0.025653311,0.024880188,0.02564,270122,9.954,13.383770306132936,15.479925,6453123845.874367,3,214.616556323,12.883069553,-22.321568,7.868116392009888,9.884056,-0.4315704,-10.3156264,0.49959040000000066,M,3
271567,1237662303519834425,1190183446228527104,85,244.278902532,35.109563361,-19.101079,0.028749656,0.028609116,0.03051,329005,9.772,13.886770306132936,16.640908,3254105283.3836374,38,244.418911431,35.004215289,-22.734293,9.781080830034762,9.682117,-2.322659,-12.004776,-1.2501408999999999,Q,22
271649,1237661849862668396,1548192962876303360,226,197.263060723,43.437259487,-18.669065,0.037516189,0.03684975,0.03701,253468,9.607,13.939770306132937,17.476257,2185878407.2167563,32,197.157967543,43.73753701,-22.773809,19.463784656295744,9.5079,-1.983629,-11.491529,-0.7891590000000015,Q,19
271650,1237661849862733840,1548192413120489472,226,197.308466059,43.341172473,-22.033082,0.036977752,0.036310263,0.03701,253468,11.092,13.939770306132937,14.102491,48443197378.98766,2,197.157967543,43.73753701,-22.773809,25.830443899407523,11.04671,-1.427871,-12.474580999999999,-1.310568,Q,28
271672,1237661850399342687,1548197360922814464,226,196.605156367,43.834124847,-19.367843,0.036909621,0.036243998,0.03701,253468,9.596,13.939770306132937,16.863184,4160420235.158239,20,197.157967543,43.73753701,-22.773809,25.799548927224908,9.575294,-0.4488969,-10.024190899999999,0.6983972999999999,M,27
271674,1237661850399473791,1546993120795715584,226,197.140606513,43.763227721,-21.25185,0.03917879,0.038516182,0.03701,253468,10.897,13.939770306132937,14.88769,23590655035.857517,5,197.157967543,43.73753701,-22.773809,1.7962514188726788,10.90483,-1.390058,-12.294888,-1.1734390000000001,Q,4
271675,1237661850399473802,1546994220307343360,226,197.142795327,43.745337186,-19.784263,0.036937172,0.036274318,0.03701,253468,9.956,13.939770306132937,16.33209,6105274569.057295,16,197.157967543,43.73753701,-22.773809,0.8453060689325904,9.836607,-2.353791,-12.190398000000002,-1.389415900000003,Q,2
271742,1237662237477437668,2036830235789387776,293,210.496891162,8.937690996,-21.801326,0.020570662,0.019713229,0.02085,274878,11.035,13.274770306132936,13.016587,39131851791.143776,2,210.702598749,9.341375704,-22.116043,28.393404327358013,10.93987,-1.425888,-12.365758000000001,-1.233797000000001,Q,25
271743,1237662237477568671,2034519343651383296,293,210.72289244,8.891557661,-19.692716,0.02061651,0.019762108,0.02085,274878,9.934,13.274770306132936,15.132026,5611596039.009192,12,210.702598749,9.341375704,-22.116043,28.2909281326316,9.749246,-0.7619813,-10.5112273,0.2635464999999986,G,24
271769,1237662199889526954,1922081080706361344,639,216.970576004,11.256259367,-19.003007,0.027033358,0.026286101,0.02775,258504,9.694,13.372770306132937,16.472859,2973054017.60285,10,216.894621769,11.330623669,-22.230003,6.613137198921576,9.5037,-1.637899,-11.141599,-0.44048899999999946,Q,4
271943,1237662528456818937,1924253434899359744,639,217.005299983,11.607084626,-18.342897,0.028233141,0.027488291,0.02775,258504,9.482,13.372770306132937,17.146034,1618671797.6206083,16,216.894621769,11.330623669,-22.230003,18.659685835672526,9.387659,-1.924406,-11.312064999999999,-0.6457672999999993,Q,15
272054,1237662264860279106,1937740049961478144,79,230.261888459,8.018271088,-20.805452,0.045543549,0.045013275,0.04588,243273,10.522,14.150770306132936,15.787906,15637985280.229334,19,230.466041678,7.708815434,-22.967269,23.22749124830145,10.47789,-1.021996,-11.499886,-0.5065190000000008,Q,51
272259,1237662224060448839,2259681446195128320,444,164.472347758,37.514714851,-21.461202,0.034781033,0.03390416,0.03584,373650,10.861,13.643770306132936,14.639065,28607558848.61493,3,164.426911875,37.654549203,-22.542872,9.072637364664272,10.81854,-0.2856428,-11.1041828,-0.008620800000000983,G,12
272266,1237662224070869210,2272168605221152768,484,194.82275079,38.741910077,-18.653206,0.034664618,0.03391249,0.03523,284487,9.576,13.163770306132935,17.382485,2154182036.3362656,20,194.815374113,38.882747973,-21.965564,8.856472669136874,9.335399,-1.420388,-10.755787000000002,-0.10516730000000152,G,12
272267,1237662224070934601,2275481428303046656,484,194.971345536,38.791565068,-18.669475,0.034781052,0.034030754,0.03523,284487,9.574,13.163770306132935,17.392214,2186704003.139166,19,194.815374113,38.882747973,-21.965564,9.544318494055442,9.594062,-1.02459,-10.618651999999999,0.10956660000000085,G,13
272524,1237662195056640151,1618005353532778496,1451,164.344117688,40.931540706,-19.830592,0.028144692,0.027320804,0.02589,236738,10.191,13.585770306132936,15.537817,6371428297.11646,4,164.379877223,40.946150171,-22.519985,1.9296064145837595,10.00999,-0.7116203,-10.7216103,0.1313867000000002,G,2
272538,1237662195072761907,1552791945137383424,5206,213.155755138,39.309800816,-19.331386,0.027012174,0.026447587,0.0263,274402,9.452,13.121770306132936,16.06882,4023040457.00531,6,213.158940975,39.310165484,-22.137287,0.1565647654264716,7.861711,-0.9799713,-8.8416823,1.3668309999999995,M,2
272859,1237662224612458502,2289097780318201856,2497,208.40847932,37.376099973,-17.821102,0.026204339,0.025562717,0.02525,311210,9.383,13.264770306132936,17.439792,1001015494.7750065,8,208.389739938,37.387006279,-22.106167,1.159710885220672,9.287298,-2.707362,-11.99466,-1.3584706000000004,Q,2
272865,1237662224615342174,1851022930306164736,5337,216.288285667,35.421157949,-18.902349,0.029506633,0.02893896,0.02909,294672,9.324,12.931770306132936,16.742843,2709814735.110346,6,216.145788698,35.279829663,-21.863349,11.49699369827527,9.214753,-0.5143089,-9.7290619,0.8853640000000009,M,6
272866,1237662224615342283,1851022655428257792,5337,216.242909291,35.354553718,-19.546456,0.029465452,0.028896503,0.02909,294672,9.619,12.931770306132936,16.072475,4904360658.767511,5,216.145788698,35.279829663,-21.863349,6.8437002894878205,9.415359,-0.3293351,-9.7446941,0.929913599999999,M,4
272995,1237662226207211639,2259785624921860096,174,162.003904417,38.568660482,-19.117003,0.036820155,0.03596223,0.03668,212305,9.596,14.099770306132935,16.938091,3302183476.928302,30,161.918683713,38.93158051,-22.838443,23.182154798432443,9.449029,-0.604557,-10.053586,0.6311227000000006,M,27
272996,1237662226207342826,2259785899799767040,174,162.382127753,38.76803905,-18.389525,0.036331781,0.035476338,0.03668,212305,9.275,14.099770306132935,17.710059,1689701540.4165626,37,161.918683713,38.93158051,-22.838443,24.897079431293797,9.22989,-0.8405404,-10.0704304,0.5485366000000003,M,30
273047,1237662528456949852,1924266354160986112,470,217.236214533,11.56140082,-20.038561,0.027508806,0.026767394,0.02647,307890,10.266,14.043770306132936,15.444369,7716571773.355623,9,217.606583924,11.927996728,-22.959507,32.398457740128435,10.12081,-0.7945656,-10.9153756,-0.029132600000000508,G,17
273076,1237662529532526826,1927559391452620800,521,221.65261816,11.852439345,-20.5368,0.030044351,0.029377162,0.03036,329875,10.434,13.793770306132936,15.144703,12210121906.907604,8,221.750426259,11.592023459,-22.531587,17.433769325185445,10.40321,-1.938859,-12.342069,-1.371106000000001,Q,19
273175,1237662306189770850,1553749070009362432,10955,215.686720958,38.011777478,-20.453286,0.028626794,0.028078634,0.02818,263685,10.498,12.975770306132937,15.092963,11306141070.623037,2,215.694536173,37.995250695,-22.041338,1.1081546092134096,10.49291,-1.368858,-11.861768,-0.8638949999999994,Q,2
273221,1237662267539587371,2066027505122306048,50,233.313060143,4.82354475,-19.336817,0.036831707,0.036348164,0.0391,114298,9.956,14.362770306132937,16.97231,4043214666.9294376,49,233.133396618,4.680996916,-23.182701,14.379752242872733,9.993961,-1.682108,-11.676069,-0.8278806999999997,Q,33
273222,1237662267540701254,2067305412578797568,2477,235.878876765,4.737730792,-19.686863,0.041747971,0.041314404,0.04171,94885,9.722,13.331770306132936,16.70966,5581426371.080224,6,236.015281024,4.7694667,-22.320336,8.770730384461048,9.541494,-0.4636827,-10.0051767,0.7072714999999992,M,7
273227,1237662268073246959,2062742709034051584,555,225.997942841,5.888601092,-19.033628,0.037102201,0.03648504,0.03731,268916,9.091,14.295770306132937,17.143737,3058096600.6547256,17,225.582132171,5.646702936,-23.172958,30.111265458476442,8.901304,-0.2277333,-9.1290373,1.3913538999999986,M,11
273351,1237662268605071567,2055997192446961664,94,214.559803878,7.337728349,-20.599166,0.025234697,0.024430525,0.02566,258865,10.511,14.367770306132936,14.696954,12932020964.847393,12,214.538450174,7.56454998,-23.068217,14.31358212879566,10.44571,-0.8051273,-11.2508373,-0.26712430000000076,G,22
273352,1237662268605137023,2054942486001903616,94,214.606738158,7.256399447,-18.881441,0.025349078,0.024545275,0.02566,258865,9.594,14.367770306132936,16.420836,2658131120.210447,32,214.538450174,7.56454998,-23.068217,19.82366520317142,9.375331,-0.723867,-10.099198,0.5634013000000007,M,25
273438,1237662224626614404,1865735226827761664,793,242.799029821,23.612231507,-18.789521,0.032451656,0.032229863,0.0323,314698,9.312,13.555770306132937,17.038198,2442352809.2319145,13,242.844087027,23.965010131,-22.447691,22.31659619893474,9.211483,-0.6002583,-9.8117413,0.8017035999999997,M,17
273535,1237662237485564110,5492382283690864640,32,229.183772737,7.093155508,-20.709098,0.034252261,0.033698216,0.03515,290380,10.508,14.263770306132937,15.323033,14309985707.625725,25,229.185364781,7.021621675,-22.957229,4.4956994842740325,,,,,X,9
273536,1237662237485564173,2045789332400269312,32,229.060182855,7.106138866,-18.892482,0.034350176,0.033793878,0.03515,290380,9.669,14.263770306132937,17.139857,2685299926.742099,67,229.185364781,7.021621675,-22.957229,9.440824314098897,9.484772,-1.687832,-11.172604,-0.4771724000000006,Q,27
273537,1237662237485629597,2046941082373089280,32,229.337514521,7.089248848,-19.248378,0.032693831,0.03214264,0.03515,290380,9.388,14.263770306132937,16.795993,3726929692.623728,55,229.185364781,7.021621675,-22.957229,10.395532502970358,9.375711,-0.4312623,-9.806973300000001,0.8557399999999991,M,31
273538,1237662237485695232,5492408122214117376,32,229.402038085,7.04030458,-20.96963,0.034310802,0.03376063,0.03515,290380,10.603,14.263770306132937,15.061158,18190808418.829697,15,229.185364781,7.021621675,-22.957229,13.562507099025217,,,,,X,37
273554,1237662238022500557,2045924297452578816,32,229.256534041,7.438037547,-18.42067,0.03268034,0.03212898,0.03515,290380,9.431,14.263770306132937,17.620443,1738873544.085603,82,229.185364781,7.021621675,-22.957229,26.53758917476667,9.339309,-1.891314,-11.230623,-0.5788302999999999,Q,74
273564,1237661388678299883,1491962283562133504,70,213.23783456,55.432002528,-19.332952,0.041385943,0.041026123,0.04209,356058,9.313,14.390770306132936,17.099233,4028847233.0349646,48,212.506606523,54.881720834,-23.089722,43.41010778026613,9.073127,-0.2819515,-9.3550785,1.2168595999999994,M,58
273566,1237661388679544873,1493113197392062464,310,217.734481294,54.052110716,-21.017793,0.043150757,0.04281403,0.04334,216888,10.6,13.905770306132936,15.470929,19015913797.89855,6,217.452067863,53.96501454,-22.800896,11.776543521058528,10.54491,-0.1617825,-10.706692499999999,0.30678050000000034,G,17
273567,1237661388679544884,1493111823002527744,310,217.736143576,54.260221448,-19.235177,0.044077894,0.043743793,0.04334,216888,9.762,13.905770306132936,17.26221,3681889920.333088,19,217.452067863,53.96501454,-22.800896,21.295895431287285,9.786261,-0.1515458,-9.937806799999999,0.8480715000000014,M,27
273587,1237661416603910488,1494107705944598528,2548,219.444480539,51.574080777,-18.998136,0.04421684,0.043867037,0.04392,356017,9.672,12.964770306132936,17.541526,2959745711.734522,8,219.396619672,51.583145902,-21.953534,1.9536593101463402,9.663465,-1.032575,-10.69604,0.05299950000000031,G,2
273610,1237661418211508275,1489705811411232768,5329,209.726188882,55.561799138,-21.829386,0.041458038,0.04107053,0.04143,273610,11.006,12.937770306132936,14.562462,40156365639.48557,1,209.726188882,55.561799138,-21.829386,0.0,11.03359,-1.164883,-12.198473,-1.0383960000000005,Q,1
273698,1237662198818930724,1930971462336800768,407,224.150664471,9.369744353,-22.786432,0.029713106,0.0290772,0.02957,273698,11.33,13.831770306132936,12.874885,96955578056.43675,1,224.150664471,9.369744353,-22.786432,0.0,11.21267,-1.172725,-12.385394999999999,-1.171593999999999,Q,1
273936,1237661949200433461,1937736751426594816,100,230.403505998,8.273366413,-18.40665,0.035792818,0.035266213,0.03499,248253,9.501,13.933770306132937,17.641276,1716563999.1900046,51,230.772090356,8.609218112,-22.766863,31.146025460495526,9.494054,-1.79273,-11.286784,-0.5885678000000016,Q,48
