specobjid,d4000_n,d4000_n_err,lick_hd_a,lick_hd_a_err
2824982167321339904,1.866558,0.01887383,-2.290627,0.5316346
2824983816588781568,1.173956,0.01005371,-1.513521,0.5615442
2824997560484128768,1.889302,0.01165889,-2.519681,0.3519586
2824999209751570432,2.013441,0.01038694,-2.764832,0.3128386
2825000584141105152,1.903969,0.01178068,-1.969469,0.3487046
2825001683652732928,1.926595,0.01240141,-2.647336,0.3661766
2825018176327149568,1.769679,0.009696742,-2.459013,0.3337171
2830580050896644096,1.776936,0.01786921,-1.331346,0.5000032
2830580875530364928,1.407208,0.0144971,0.87993,0.5439091
2830583624309434368,1.448673,0.04174649,0.1313869,1.405636
2832783478221727744,1.147608,0.01613068,6.437418,0.6845823
2832794473338005504,1.221729,0.01005246,2.622837,0.440157
2832796397483354112,1.826682,0.01178716,-1.372659,0.3296612
2832797222117074944,1.890842,0.03065655,-2.242561,0.722402
2832828008442652672,1.289261,0.01728249,1.202643,0.7280598
2832828283320559616,1.262331,0.02169666,2.239088,0.890921
2832829657710094336,1.617727,0.06434207,-0.05432624,1.795599
2832829932588001280,1.992375,0.02419797,-2.247357,0.5649924
2832907173279852544,1.20381,0.0276441,4.416164,1.199802
2836145515421263872,1.724755,0.01667185,-1.719049,0.5073266
2836153761758472192,1.494474,0.01110789,1.507342,0.3977944
2836171628822423552,1.983762,0.01667156,-2.390533,0.4493774
2836183723450329088,1.803897,0.02323564,-1.419802,0.630643
2836279106084038656,1.593899,0.009004513,2.433533,0.3046382
2836281854863108096,1.729204,0.01900831,-1.091074,0.5709211
2837419024999016448,1.713891,0.009640524,-0.04637556,0.288229
2837420674266458112,1.281891,0.01483771,2.964943,0.6306394
2837438816208316416,1.203982,0.003955519,2.840603,0.1941666
2838406935424821248,1.518725,0.01639868,0.9800548,0.546942
2838418755174819840,1.454837,0.04802481,3.675413,1.507632
2838420404442261504,1.695,0.01919525,-0.1987345,0.5492485
2838432773948073984,1.900198,0.01579284,-2.348747,0.4347471
2838528706337597440,1.848788,0.00889396,-1.224275,0.2787842
2838530080727132160,1.678139,0.01190274,0.6017564,0.387863
2838531180238759936,1.278297,0.02050495,2.509126,0.8644901
2838534753651550208,1.5406,0.01830774,2.082542,0.6056978
2838549322180618240,2.004858,0.009831166,-2.654637,0.287143
2838553720227129344,1.962765,0.01081281,-2.240411,0.3136211
2838553995105036288,1.425974,0.009595512,2.841403,0.3723274
2838555369494571008,1.54264,0.01123938,2.602628,0.3840149
2838557843395733504,1.781452,0.01402994,-1.378184,0.4226476
2838562516320151552,1.307504,0.00594988,3.148195,0.265842
2838563890709686272,1.970838,0.01426042,-2.617544,0.3952416
2839522665385977856,1.171628,0.05427254,7.598371,2.258427
2839524589531326464,1.859907,0.02935023,-1.899456,0.7645501
2839549053665044480,2.089784,0.0109644,-3.326796,0.3072481
2839550702932486144,1.27797,0.009140658,2.967022,0.3959512
2839613924851083264,1.345486,0.02511546,0.0,-1.0
2839664227508054016,1.819377,0.01110491,-0.5173889,0.3378128
2839664777263867904,1.806944,0.03101839,-1.188601,0.8420503
2841776114433550336,1.215155,0.06307013,5.236094,2.605375
2841794256375408640,1.348902,0.01842535,1.920657,0.6887302
2841794531253315584,1.966302,0.0150676,-2.331153,0.4031979
2841865999509121024,1.850871,0.0231041,-1.452991,0.7803221
2841898709980047360,1.541963,0.0117368,0.7279561,0.4174667
2841900359247489024,1.530457,0.02927584,-2.01094,1.050531
2841903382904465408,2.006158,0.01193902,-2.938612,0.3443473
2841907780950976512,1.320615,0.03051761,2.20626,1.233598
2841921249968416768,1.554539,0.02293062,0.0009489308,0.7617583
2841941590933530624,1.349351,0.03354903,5.173046,1.211335
2842919881421121536,1.826626,0.0717066,-2.170849,1.663967
2842922905078097920,1.662422,0.03705075,-0.8216784,1.06023
2842985852118788096,1.377852,0.02266729,2.456305,0.8683284
2842986401874601984,1.946874,0.01856066,-1.985804,0.487731
2842999870892042240,1.932569,0.01565495,-1.942561,0.4214398
2843007567473436672,1.517791,0.04854626,1.974963,1.568194
2843007842351343616,1.96544,0.01496947,-2.080441,0.4029871
2843011965519947776,1.262006,0.006754416,3.087912,0.3082269
2843022410880411648,1.376187,0.02720165,1.048991,1.060119
2843043851357153280,1.801039,0.02766755,-0.6062546,0.7311638
2843044950868781056,1.638579,0.02696097,-0.6842348,0.8239127
2843055945985058816,1.880511,0.01779054,-2.779332,0.5081933
2845242874612705280,1.831769,0.02162262,-0.1691194,0.5693476
2845244798758053888,1.993717,0.00977731,-2.022695,0.2819196
2845247547537123328,1.549101,0.01487064,0.4510065,0.5069352
2845261566310377472,1.96242,0.01118606,-2.389914,0.3230031
2845262116066191360,1.540021,0.04677797,2.169802,1.455172
2845268438258051072,1.446833,0.02830494,2.508791,0.9695823
2845271187037120512,1.315284,0.02140621,3.986893,0.8241874
2845273386060376064,1.542435,0.04159657,2.711588,1.24419
2845275035327817728,1.885188,0.02003872,-2.713615,0.5469251
2845275585083631616,1.904485,0.01151674,-1.886588,0.3336956
2845275859961538560,1.757897,0.01582066,-0.5231311,0.4571687
2845279708252235776,1.726533,0.008317485,0.2508225,0.2694137
2845294001903396864,1.402378,0.01796289,3.459164,0.6484361
2845295376292931584,1.86465,0.01424467,-1.675159,0.4006107
2845305271897581568,1.573939,0.007728412,0.6357652,0.2819508
2845306371409209344,1.406191,0.01572097,1.669906,0.594489
2846347883832174592,1.897219,0.03021934,-1.520981,0.7433228
2846348983343802368,1.412449,0.04062925,1.492136,1.47627
2846349258221709312,1.978229,0.01477676,-2.646216,0.3937389
2846351732122871808,1.979267,0.02290822,-2.306877,0.5602072
2847551574421563392,1.435876,0.02985639,0.4043049,1.056155
2847554598078539776,1.920228,0.01503624,-1.646196,0.4089497
2849669233598556160,1.923035,0.04398581,-1.077592,1.004027
2849689574563670016,1.960102,0.01820832,-1.9264,0.4400805
2849690124319483904,1.953338,0.02081765,-2.067053,0.5016797
2849690674075297792,2.016867,0.01835771,-2.57019,0.4419735
2849728607226456064,1.909014,0.01464741,-1.612806,0.3768303
2849740152098547712,1.976632,0.01908771,-1.965374,0.4605106
2850823721092933632,1.273615,0.02455727,5.385201,0.9363387
2850877597162694656,1.712713,0.01136014,-0.2571419,0.3572565
2850902885930133504,1.256752,0.01204829,3.630382,0.5197968
2850903160808040448,1.992813,0.01452707,-2.518666,0.3846107
2907074728420206592,1.976477,0.01822792,-2.66814,0.4729355
2907075553053927424,1.857726,0.03220822,-3.434167,0.8390837
2907076377687648256,1.433048,0.03942031,-0.124874,1.378744
2907086273292298240,1.496756,0.03148305,0.294294,1.054676
2911616261702051840,1.862369,0.04462074,-1.850593,1.048004
2911617910969493504,1.800627,0.01090899,-0.8633953,0.3286864
2911619835114842112,1.449668,0.01539168,1.395693,0.5405074
2911622858771818496,1.313899,0.04093648,1.099872,1.603757
2911623408527632384,1.225172,0.02086868,2.32953,0.8963897
2911623683405539328,1.925071,0.01704563,-2.604467,0.4598286
2911709995068319744,1.635324,0.01570248,0.07756804,0.5033196
2911723464085760000,1.641141,0.02529924,0.2646546,0.7667813
2911731985300875264,1.335635,0.04072637,1.513231,1.671462
2911733084812503040,1.63931,0.01291472,-0.4170151,0.4321891
2912711374763223040,1.346686,0.02063221,2.947627,0.7722914
2912712199396943872,1.840866,0.01215925,-1.665644,0.3494833
2913873559157762048,1.988564,0.01348623,-2.469285,0.3649015
2913875758181017600,2.014631,0.01684712,-2.150152,0.4318714
2913894175000782848,1.971437,0.02166243,-2.656347,0.5481122
2913909568163571712,1.456118,0.07456098,0.2731842,2.395463
2913920838157756416,1.93505,0.0084682,-1.479339,0.2634839
2914000002994956288,1.283939,0.05323055,4.770859,2.071259
2915011828570417152,1.955705,0.02002943,-2.047444,0.5005829
2915012378326231040,1.637588,0.03865202,-0.5051069,1.087292
2915017051250649088,1.677191,0.03671875,0.5239616,0.9836748
2915022548808787968,1.143763,0.01247009,4.281549,0.5886865
2915035742948321280,1.208101,0.01677891,3.289835,0.7564456
2916115188505667584,1.357368,0.030485,1.35786,1.170522
2916116562895202304,1.904525,0.01769164,-1.503648,0.4771475
2916119586552178688,1.549723,0.02123439,0.3718669,0.6968645
2916119861430085632,1.815924,0.0413378,-0.980858,1.047143
2916121785575434240,1.413911,0.03578882,2.333688,1.278144
2916133880203339776,1.890368,0.02240654,-1.539298,0.579955
2916178960180078592,1.398667,0.02232117,2.606598,0.8394862
2916254826482395136,1.598129,0.01186604,1.911876,0.3941763
2916255101360302080,1.941071,0.01216859,-2.326891,0.361549
2917335920703203328,1.885969,0.009281339,-2.411838,0.2834722
2917336470459017216,1.141183,0.0153274,3.862104,0.7805908
2917337020214831104,1.146533,0.008183426,3.613989,0.4182024
2917338394604365824,1.348665,0.01500654,2.378547,0.6033725
2918439556137117696,1.712581,0.01994047,0.04770591,0.5828959
2918441205404559360,1.964014,0.01137419,-2.269756,0.322602
2918441480282466304,1.873238,0.01225523,-2.057915,0.3572327
2921883227041851392,1.230044,0.0205989,3.933629,0.9252005
2922942056739399680,1.416777,0.008505987,1.868982,0.3467686
2922954426245212160,1.195811,0.007782024,4.230468,0.3694689
2922968170140559360,1.844185,0.007530533,-1.103368,0.2472571
2932989673519212544,1.847697,0.009484624,-1.833994,0.3013248
2933134259298265088,1.305987,0.01117154,4.215619,0.4644521
2934193908093052928,1.071631,0.02193092,3.953418,1.205497
2934203253941889024,1.715828,0.02673928,0.08285285,0.7692152
2934254106354673664,1.878849,0.01271167,-1.325325,0.3711773
2934261528058161152,1.943419,0.01762359,-0.7727921,0.4622226
2936486120327768064,2.048783,0.008625416,-2.950726,0.2494122
2936488319351023616,1.806215,0.007493508,-1.599421,0.247377
2936488869106837504,2.043927,0.00799644,-2.389727,0.234329
2936509484949858304,1.89861,0.01341877,-1.815235,0.3749183
2936510859339393024,1.938829,0.01084468,-1.730683,0.3062815
2937489149843761152,1.841375,0.009087928,-0.706591,0.2686737
2937498220814690304,2.007993,0.008871477,-2.675219,0.2562328
2937500419837945856,1.270924,0.0148673,1.394586,0.6348323
2937510865198409728,1.819092,0.00989202,-1.429762,0.295984
2937533130308872192,1.494479,0.02030678,1.570426,0.6634453
2937561442733287424,1.238218,0.01646768,3.445377,0.7414218
2937572437849565184,1.939054,0.00755317,-2.260107,0.2339214
2937576286140262400,1.216774,0.01048265,3.177689,0.4956157
2937576561018169344,1.926286,0.006542427,-1.782007,0.2070538
2937578485163517952,1.944273,0.007138725,-1.987273,0.2239414
2937578760041424896,1.955188,0.01177169,-2.298081,0.3282609
2937581233942587392,1.773331,0.009850385,-0.8894394,0.3047834
2937582608332122112,1.804032,0.009962642,-0.8269151,0.299521
2937588930523981824,1.971423,0.008431198,-2.232006,0.2500112
2973514919078553600,1.941828,0.01124323,-2.548597,0.32674
2973527563462273024,1.238738,0.02215801,2.329231,0.9469623
2973535260043667456,1.75631,0.02152108,-1.184071,0.5902964
2975757097796397056,1.728295,0.05272917,1.194296,1.320498
2975757372674304000,2.042853,0.01696151,-2.658231,0.4341869
2975766993401047040,1.486255,0.02584897,2.066387,0.8519056
2976895642120513536,1.218546,0.01525448,3.202004,0.6797134
2978085318181283840,1.752369,0.0211712,-0.4166465,0.5983238
2978087517204539392,2.024047,0.01823594,-2.148979,0.4553081
2978087792082446336,2.066882,0.01225487,-2.379847,0.3302976
2988281635134269440,1.939435,0.009929777,-2.369204,0.3085201
2988283284401711104,1.347752,0.01068694,-0.5088497,0.4728079
2988284109035431936,1.921099,0.01777547,-2.640228,0.4986158
2988284933669152768,1.246879,0.0509096,1.128795,2.283053
2988285208547059712,1.301735,0.04482512,0.8921378,1.929866
2989303355525851136,1.775468,0.0554706,-2.333851,1.446003
2989304180159571968,2.016759,0.01820635,-2.848703,0.4605808
2989305279671199744,1.350531,0.03040703,0.8762398,1.231717
2989440244723509248,1.852885,0.02503344,-2.168212,0.7042803
2990431734367021056,1.872671,0.009337359,-2.300607,0.2712216
2990437781680973824,1.90398,0.01022396,-2.42509,0.2856316
2990478188733294592,1.301437,0.05624488,2.522361,2.256105
2990519420419336192,1.953603,0.008116532,-1.982612,0.2369035
2990521894320498688,1.952276,0.01374593,-2.328473,0.3700092
2990524368221661184,1.82203,0.01797283,-2.311792,0.5132951
2990527391878637568,2.064902,0.008201044,-2.515851,0.2306242
2991549663116552192,1.971012,0.01054822,-2.339548,0.2917782
2991550212872366080,1.856535,0.01831345,-1.521425,0.4836303
2991550762628179968,1.843057,0.02473732,-2.902855,0.6443566
2991552686773528576,2.027772,0.009663525,-2.448343,0.2682344
2991553786285156352,1.693814,0.01801455,-0.7390777,0.5333377
2991582648465385472,1.958763,0.01135155,-2.313692,0.3173795
2991676656709560320,1.866557,0.01288588,-1.656375,0.3747962
2991677206465374208,1.872839,0.01156032,-1.648317,0.3421966
2991684628168861696,1.530021,0.04132226,0.697172,1.442138
2992733012505946112,2.073529,0.01196914,-2.577266,0.3390923
2992736860796643328,2.011262,0.01044087,-2.148975,0.3050689
2992745107133851648,2.021348,0.02691712,-1.632313,0.6430873
3001666265040316416,1.818889,0.01148461,-2.223993,0.3441126
3001677260156594176,1.085115,0.006345019,2.853755,0.3490087
3001678359668221952,1.758276,0.01388948,-0.4991936,0.4013695
3001678909424035840,1.834495,0.01355411,-1.638858,0.3861954
3001679734057756672,1.925228,0.01123499,-2.098035,0.3141013
3001714093796124672,1.508791,0.01839194,-0.3057511,0.621379
3001721790377519104,1.507456,0.008004448,1.713318,0.287914
3001723164767053824,1.271692,0.01779777,2.620351,0.7356393
3087382267446716416,1.932478,0.01167368,-2.033256,0.3378993
3087387490126948352,2.010377,0.008387931,-2.747733,0.2551854
3088360283475830784,1.220917,0.01030869,4.165726,0.4527782
3088375951516526592,1.249917,0.03413645,4.257707,1.371488
3088435325144426496,1.905221,0.01723182,-1.692711,0.4757418
3089555177955420160,1.757971,0.01049322,-0.1336173,0.3094561
3089556277467047936,1.475082,0.06639683,2.56216,1.990094
3089578542577510400,1.378556,0.01424203,2.008502,0.5527218
3092868830469318656,1.319089,0.02571458,2.470724,0.9400064
3092877901440247808,1.874187,0.01599318,-1.999878,0.4368646
3092879550707689472,1.216891,0.02740028,6.282316,1.10613
3092886972411176960,1.322054,0.01150064,2.297616,0.4713999
3092888621678618624,1.321077,0.0487779,7.692115,1.756951
3092892195091408896,1.100514,0.00705814,0.9515921,0.4016769
3092896043382106112,1.393154,0.01345372,2.308611,0.5007531
3094070596695255040,1.684298,0.009754185,1.256801,0.3176794
3095116507248617472,1.873271,0.01337977,-2.221889,0.3802048
3095126677731174400,1.978046,0.01598196,-2.939937,0.4137495
3095126952609081344,1.932764,0.01308065,-2.924394,0.3620553
3095128052120709120,1.29744,0.0197368,3.164717,0.7788424
3095128876754429952,1.72559,0.02163487,-1.708956,0.6116536
3095129151632336896,1.49615,0.007992426,-2.146632,0.3247539
3096299581776881664,1.893065,0.01475837,-2.301422,0.4132031
3096301780800137216,1.967783,0.01495598,-3.317325,0.406274
3096306178846648320,1.766403,0.01593443,-0.9066454,0.4748619
3097352639055161344,1.31617,0.02441568,3.040109,0.9736904
3097354013444696064,1.935921,0.01708205,-2.323053,0.4582874
3097354563200509952,1.447075,0.04819607,4.5604,1.547606
3097355937590044672,1.476541,0.01452387,1.667729,0.516813
3097366657828415488,1.822638,0.01049934,-0.9347674,0.3228217
3097413387072595968,2.849095,0.990674,0.0,-1.0
3097426581212129280,1.482818,0.0255962,-0.5670184,0.8934865
3097460391194683392,1.368123,0.03576087,3.667247,1.388707
3097471111433054208,1.945502,0.03160716,-0.4024723,0.739847
3098556334275061760,1.511333,0.03465908,2.362077,1.07373
3103048388610910208,1.53776,0.01508951,0.9677266,0.5136188
3105233118466959360,1.788706,0.03105607,-2.064651,0.8111341
3106438183395551232,1.894875,0.03020955,-1.926908,0.7543346
3106438733151365120,1.999341,0.01500805,-2.221798,0.4001761
3106439557785085952,1.355299,0.01185509,2.090757,0.4769945
3110986037912954880,1.672735,0.01793329,-0.7020612,0.5602283
3110987412302489600,1.847881,0.009889772,-2.217462,0.3156829
3110994009372256256,1.368209,0.006857497,2.188223,0.2946604
3110995658639697920,1.246176,0.01043215,1.81723,0.4904833
3111000881319929856,1.560119,0.01589144,-0.5510067,0.5578082
3111001431075743744,1.480729,0.01852772,-1.000034,0.6923097
3111008303023417344,1.598855,0.02526675,-0.2663953,0.7940782
3111009127657138176,1.565347,0.01116339,-1.187998,0.411024
3112152620219787264,1.779861,0.01853162,-0.6973308,0.5280507
3112153994609321984,2.003778,0.009490374,-2.478676,0.285577
3113127337277810688,1.814791,0.03306776,-0.9842248,0.8508794
3113129536301066240,1.901742,0.02545151,-1.264381,0.6480178
3113139157027809280,1.879428,0.03970751,-1.759664,0.9691223
3117743636712810496,1.279252,0.006630094,5.248187,0.2893703
3117751333294204928,1.406796,0.02241276,2.173423,0.8372273
3117754631829088256,1.586417,0.01417234,2.187285,0.4752997
3117760679143041024,1.914878,0.01649682,-1.589597,0.4922534
3117763977677924352,2.030468,0.01160099,-1.911433,0.3232232
3117765077189552128,1.684719,0.02415362,0.8389978,0.7025065
3117790091079084032,2.022888,0.01109518,-1.713328,0.3177411
3117790640834897920,1.239761,0.007371063,2.252392,0.3581007
3117791740346525696,1.380911,0.01695088,6.296919,0.6233451
3118831328305375232,1.838998,0.02793189,0.06065303,0.7170472
3121113639885498368,1.323042,0.01602228,3.577727,0.6332018
3121126284269217792,1.98144,0.008872312,-2.239095,0.2717865
3121133156216891392,1.776561,0.01472487,-0.4441746,0.4339744
3121134805484333056,1.370048,0.01616721,2.973433,0.6273218
3124539993096218624,1.679262,0.04138691,1.080036,1.143025
3124540817729939456,1.624882,0.0153547,1.454558,0.4884236
3125515535106729984,1.913047,0.03434721,-2.195515,0.8599587
3125519108519520256,2.003514,0.04091743,-0.4485632,0.9066262
3125635381874157568,1.830912,0.03715568,-0.918778,0.9718949
3125638405531133952,1.469661,0.03668845,2.353813,1.262766
3125639779920668672,1.990654,0.01486702,-1.877927,0.4081435
3125640879432296448,1.395071,0.01986207,2.334671,0.7513047
3126679368164730880,1.426216,0.009654605,4.671218,0.3478777
3126680192798451712,1.256475,0.02841818,2.542764,1.192745
3126681567187986432,1.480092,0.01639071,0.6864963,0.5752782
3126690913036822528,1.15728,0.0121887,4.313805,0.5795529
3126713453025191936,1.929675,0.01360833,-2.576053,0.3952174
3126716476682168320,1.463749,0.05355007,2.304002,1.731227
