objid,specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r
1237667254009200738,2489538205506889728,587741532784295972,7.021923,0.3362186,22.13036,2.291357,16.2112,1.444301
1237667254009200956,2489536006483634176,587741532784296159,3.337108,0.02695564,8.558603,0.1869504,7.411484,1.444301
1237667254009266185,2493949721152874496,587741532784361477,11.33604,0.2432988,36.57207,1.560983,26.97226,1.399914
1237667292114911407,2572687671402981376,588023045866717385,3.547594,0.07131956,9.16002,0.4722689,8.060937,1.299776
1237667292114976785,2573842708367960064,588023045866782740,6.876854,0.2169756,20.31256,1.616695,15.51681,1.318647
1237667293188653097,2572844351809939456,588023046940459058,3.750565,0.02033707,10.81242,0.1539594,8.40775,1.42168
1237667293188653373,2573851779338889216,588023046940459334,2.689515,0.04816995,6.965814,0.3324259,6.091625,1.42168
1237667293188718632,2572855346926217216,588023046940524587,5.499038,0.06859167,18.85471,0.4342762,13.22913,1.370842
1237667293188718744,2573854528117958656,588023046940524715,4.412601,0.04003895,12.26203,0.2666492,10.20249,1.370842
1237667293188718767,2573851504460982272,588023046940524747,1.916396,0.04411883,5.417086,0.3094821,4.510275,1.370842
1237667322179551393,2500685879123666944,587741600954646695,2.041991,0.02817906,5.272691,0.2127753,4.486644,1.518656
1237667322713931949,2492775167873280000,587741601489027248,9.512051,0.2789891,26.86221,1.639459,23.50062,1.253486
1237667323793899767,2512022669042411520,587741602568994961,5.658943,0.07403938,10.95516,0.2386722,12.75566,1.408164
1237667323793965152,2514252479110080512,587741602569060477,2.191309,0.068082,6.632744,0.4976689,5.051366,1.385655
1237667323793965194,2512021569530783744,587741602569060506,2.723281,0.03286803,7.051363,0.2210398,6.124473,1.385655
1237667429026955404,2644751313325287424,587741707802050767,2.065343,0.03997037,5.365549,0.3194504,4.508542,1.128523
1237667431181713523,2500730409344591872,587741709956808816,9.508453,0.04086706,18.58337,0.227911,18.63341,1.368486
1237667254546661638,2491785332496820224,587741533321756870,3.826345,0.02218601,10.2144,0.143469,8.771513,1.345068
1237667292114911337,2743930287720261632,588023045866717303,2.741742,0.04358656,6.803589,0.293713,6.087348,1.299776
1237667321647923349,2516398176085239808,587741600423018639,9.662341,0.02850208,21.78186,0.2039753,19.39421,1.235598
1237667430105677981,2492905185123264512,587741708880773200,11.66253,0.03180583,25.40002,0.1942187,24.24007,1.141898
1237667431181779054,2500740579827148800,587741709956874370,1.959243,0.02313952,5.212765,0.1881921,4.21952,1.349313
1237667431181779025,2500741679338776576,587741709956874332,2.667784,0.01614386,5.638222,0.10066,5.588896,1.349313
1237667550342217758,2665054895530338304,587741829117313214,1.386038,0.01933044,4.044376,0.1444279,3.173648,0.9204885
1237667550342217757,2665055995041966080,587741829117313058,2.136934,0.01986386,5.591774,0.1018492,5.191789,0.9204885
1237667550342217756,7234010361221107712,,5.388697,0.07634234,16.94455,0.5147399,12.97745,0.9204885
1237667431717732432,2497401913172060160,587741710492827726,6.742908,0.06595179,15.3813,0.2953728,15.78925,1.5156
1237667431715766294,2492842512960481280,587741710490861762,2.302434,0.1341583,6.631644,1.076774,5.120593,1.497206
1237667431715766293,2491641021595674624,587741710490861761,3.101972,0.07831096,9.297288,0.5529882,7.23772,1.497206
1237667431715766292,2491640471839860736,587741710490861597,2.284205,0.1042623,7.320643,0.7462549,5.333344,1.497206
1237667431715766291,2492841963204667392,587741710490861602,10.70356,0.1103944,37.20624,0.6642357,27.89354,1.497206
1237667550347460634,2811437008264652800,587741829122555934,4.443639,0.1938569,11.21112,1.319551,9.955893,1.007568
1237667550347460633,2811448553136744448,587741829122555933,7.416219,0.1335192,23.90598,0.8410152,18.80069,1.007568
1237667539085492369,2788966287517181952,587741817860587545,3.007205,0.032281,10.07211,0.2081679,7.540191,1.04765
1237667444585594903,2523265456236685312,587741723360690227,6.199661,0.5423447,20.87401,3.64884,14.76828,1.070449
1237667444048658523,2522170336850503680,587741722823753842,4.672646,0.07050436,13.57952,0.5094889,10.62491,1.084922
1237667444586971212,2525516700003100672,587741723362066541,3.450411,0.01985086,8.642625,0.1742057,7.115434,0.9926335
1237667486455300163,5964126101727105024,,5.374058,0.04459812,16.41692,0.2833508,13.18795,1.522943
1237667536938139700,2788883824145098752,587741815713235025,13.3342,0.3006655,47.58792,1.821756,34.9163,1.048847
1237667537473568925,2665068364547778560,587741816248664083,3.531118,0.0371225,10.89246,0.2125147,8.980508,1.02369
1237667537475010658,7235258307522613248,,5.088518,0.04468417,11.75105,0.350645,10.53552,1.039067
1237667538009849988,2664015306917177344,587741816784945262,3.535199,0.01903801,7.959043,0.1340359,7.418613,1.028025
1237667538009850037,2664010359114852352,587741816784945307,1.935028,0.02445487,5.490279,0.1534372,4.725206,1.028025
1237667538009850042,2664009259603224576,587741816784945313,4.075711,0.05056182,10.06275,0.3026768,9.337736,1.028025
1237667538009850089,2664012833016014848,587741816784945336,3.284359,0.01533222,6.643171,0.1085175,6.374389,1.028025
1237667549272080451,2802436126218938368,587741828047175765,9.347018,0.1355942,27.12997,0.8029937,23.04631,0.9903848
1237667549272080652,2802434476951496704,587741828047175800,10.07673,0.06117926,23.44904,0.3900009,21.65574,0.9903848
1237667549272080722,2802435026707310592,587741828047175953,1.587093,0.01818749,4.32445,0.1577307,3.429672,0.9903848
1237667549272145983,2802425131102660608,587741828047241286,4.816226,0.02038907,14.28123,0.1435027,11.52909,0.9872498
1237667550348574796,2820460420316293120,587741726037245954,3.583653,0.03695796,11.6212,0.2556867,8.442201,1.04979
1237667441898881046,2516401474620123136,587741720673976427,2.34074,0.02459671,5.5433,0.1525059,5.171944,1.452727
1237667441898881133,2516400649986402304,587741720673976367,1.692135,0.02645966,5.17438,0.2081378,3.631927,1.452727
1237667442435751975,2516414943637563392,587741721210847254,7.98904,3.687696,38.8783,-1000.0,31.36353,1.489247
1237667442435752104,2516415218515470336,587741721210847310,7.750884,0.02007348,22.91043,0.1331053,18.2032,1.489247
1237667442435752170,2516414119003842560,587741721210847366,3.060173,0.02394558,8.492723,0.1637048,7.069861,1.489247
1237667442972688529,2516406422422448128,587741721747783811,6.763669,0.2170528,18.63271,1.39946,15.79193,1.401534
1237667444042891394,2506367605913184256,587741709958578386,5.481713,0.07775851,14.09455,0.68347,11.61766,1.233072
1237667444048593040,2523279200132032512,587741722823688327,2.462054,0.0386377,7.08218,0.2743928,5.667634,1.060035
1237667444048723983,2523290745004124160,587741722823819271,15.50929,0.1710379,47.9762,1.059786,38.16121,1.092855
1237667444048723989,2522181606844688384,587741722823819274,23.36087,3.705852,40.63692,-1000.0,44.91558,1.092855
1237667444048724004,2523291569637844992,587741722823819287,4.353316,6.542833,14.02696,-1000.0,8.14689,1.092855
1237667444048724176,2522191777327245312,587741722823819409,4.341628,0.0505215,12.61698,0.2897687,10.83909,1.092855
1237667444048724303,2523292394271565824,587741722823819521,2.600549,0.02643619,6.448899,0.1666566,5.827682,1.092855
1237667444585791491,2523297616951797760,587741723360886786,5.135473,0.01862922,11.13466,0.08725506,11.24461,1.1204
1237667485382737964,2743991860371417088,588023239134543912,5.64178,0.1304782,19.88598,0.7852367,13.88414,1.638557
1237667485919543360,2743984163790022656,588023239671349320,4.455771,0.02616813,13.43361,0.2041999,9.979644,1.665249
1237667536398909508,2663945762806720512,587741815174004813,3.435156,0.05211107,10.59601,0.3861154,7.576232,1.11606
1237667536398909593,2663958132312532992,587741815174004881,4.927929,0.05115575,10.05074,0.2160922,10.96159,1.11606
1237667536920707358,2722457924235454464,587742010042744916,10.09018,0.3670304,27.29526,2.692893,22.81033,1.301708
1237667536920707762,2722458473991268352,587742010042745120,3.57743,0.05014198,7.921714,0.3116084,7.764529,1.301708
1237667537465704588,2743980865255139328,587741816240799826,11.2316,0.1759902,28.35247,1.480529,23.32496,1.104129
1237667537465704591,2743980315499325440,587741816240799878,2.045323,0.1136545,6.35987,0.8101928,4.848044,1.104129
1237667538550456387,7226250558847602688,,7.455892,0.07168708,23.72594,0.4638519,18.03903,1.106281
1237667538550456390,2799114501910194176,587741817325551695,7.290489,5.757778,34.75335,-1000.0,21.42152,1.106281
1237667538550456457,2799115876299728896,587741817325551737,2.014749,0.02394347,5.470109,0.1846956,4.397281,1.106281
1237667538550456486,2799122198491588608,587741817325551769,2.329028,0.04747054,6.668627,0.3460179,5.322736,1.106281
1237667538550456490,2799123298003216384,587741817325551774,2.27673,0.01566407,7.137653,0.103567,5.639386,1.106281
1237667549269721194,2788880250732308480,587741828044816508,8.026151,0.0226815,16.43316,0.1624534,15.8126,0.993389
1237667550347591793,2811424638758840320,587741829122686990,3.349186,0.0177398,9.105029,0.08534922,8.597995,0.9817548
1237667550878302344,2664008709847410688,587741829653397820,9.12302,0.0289331,21.2144,0.154149,20.33857,0.9470265
1237667551956435111,2802455642550331392,587741830731530308,7.183057,0.03256022,18.64327,0.1756826,17.38638,1.301085
1237667730193711133,2723694055971121152,587742008968806432,9.791867,0.04082279,23.14076,0.2494214,21.3192,1.628206
1237667733966487717,2810253659277912064,587742012741582968,6.124707,0.07872386,15.21274,0.7229384,12.44156,1.225585
1237667431717666856,2497405486584850432,587741710492762160,8.41742,0.1218751,26.04008,0.8355638,19.91578,1.430223
1237667539085557931,2788980306290436096,587741817860653252,10.32624,0.08140991,25.53231,0.6988091,21.32139,1.090487
1237667539085623427,2788976457999738880,587741817860718722,4.694151,0.01235018,11.21809,0.07971586,10.39088,1.037505
1237667549810720966,2811424913636747264,587741828585816260,5.331511,0.02585218,11.96543,0.1514631,11.64227,0.9961425
1237667550882103302,2799114776788101120,587741829657198596,2.252976,0.03742969,5.652493,0.2152463,5.170167,0.9992788
1237667550342152307,2665069464059406336,587741829117247656,3.722718,0.05007125,8.622742,0.3303975,8.015609,0.9101008
1237667444044922941,2512033114402875392,587741722820018244,4.378067,0.038948,14.66821,0.2616656,10.8176,1.16703
1237667733971337221,2978087792082446336,587742012746432519,7.779325,0.05774808,25.85091,0.3752248,18.84181,1.146775
1237667730730647698,2723673440128100352,587742009505742924,3.779423,0.03385515,10.32384,0.2639082,8.283621,1.541711
1237667730730582135,2722437583270340608,587742009505677361,6.147391,0.02316029,14.47146,0.1852128,12.5562,1.578874
1237667551422316593,2820468391775594496,587741727379357815,3.670557,0.01870574,12.79274,0.08621123,11.00996,1.217672
1237667550347526220,2806877332889954304,587741829122621563,5.518822,0.3074257,16.56155,2.096218,13.29252,0.993745
1237667549267362092,2662758565093074944,587741828042457367,3.31544,0.03072879,7.535388,0.2491755,6.724705,0.9565902
1237667536399761571,2675229226495404032,587742062672478312,2.982851,0.03292708,8.16367,0.2183162,6.936718,1.103894
1237667536399761464,2675231150640752640,587742062672478246,8.231766,0.171905,27.67652,1.067098,19.82381,1.103894
1237667536398975190,2673029653400152064,587741815174070465,4.774948,0.1943806,11.14542,0.878173,11.30537,1.081501
1237667448340480021,2992733012505946112,587741727115575316,6.904736,0.1194218,21.89796,0.8037888,16.4093,1.126296
1237667448340414589,2991684353290954752,587741727115509893,5.452311,0.07271459,11.63361,0.225023,13.90628,1.146331
1237667447802429784,2990525467733288960,587741726577524960,2.834025,0.01886261,7.855224,0.142115,6.352954,1.390824
1237667447802429720,2990521894320498688,587741726577524773,3.72172,0.07665029,11.05171,0.5014479,8.912963,1.390824
1237667447802429573,2990527391878637568,587741726577524815,7.947736,0.05638123,27.997,0.333756,20.03613,1.390824
1237667447802364094,2989438870333974528,587741726577459395,3.060993,0.05203154,8.626314,0.362871,7.156021,1.27209
1237667442435817550,2517575201303062528,587741721210912840,7.682801,0.2192555,25.73806,1.260262,20.00869,1.472503
1237667442435752133,2517575751058876416,587741721210847331,3.251947,0.02335271,8.98091,0.1853835,7.118884,1.489247
1237667442435751974,2517576850570504192,587741721210847253,8.66868,0.2608079,27.72679,1.706112,21.30356,1.489247
1237667441898881043,2517590594465851392,587741720673976340,10.59654,0.1057269,35.16613,0.6772221,25.76943,1.452727
1237667441898881034,2517594167878641664,587741720673976332,2.323928,0.01402671,7.294609,0.100812,5.41321,1.452727
1237667733988573424,3127762386866432000,587742578069471432,6.900456,0.04161952,14.22784,0.2005055,15.15883,1.024219
1237667733988573355,3127751666628061184,587742012763668584,2.997057,0.08570975,9.312672,0.5886847,7.059832,1.024219
1237667733988573256,3112153994609321984,587742012763668552,10.80562,0.3100266,36.22358,2.029149,26.84957,1.024219
1237667731267715534,2723696804750190592,587742010042810761,2.34847,0.01046807,7.378508,0.07680511,5.366593,1.469425
1237667731267715317,2722446379363362816,587742010042810554,7.218074,0.08969809,16.28198,0.554978,15.42066,1.469425
1237667731267584194,2722455450334291968,587742010042679478,4.484097,0.1030908,9.68556,0.4214074,10.5461,1.536499
1237667730196005305,2729276556567406592,587742008971100538,1.922322,0.011275,5.399139,0.08008654,4.485925,1.337502
1237667730195939677,2728203153324402688,587742008971034965,4.661733,0.0604125,13.04443,0.3538525,11.55946,1.436024
1237667730195939631,2728203428202309632,587742008971034928,1.741005,0.006629399,4.171994,0.04763085,3.736888,1.436024
1237667730195939406,2728200129667426304,587742008971034714,7.189186,0.07219003,24.56327,0.4341605,18.55762,1.436024
1237667549273260198,2806893825564370944,587741828048355507,1.912521,0.03683458,5.811728,0.261174,4.420337,1.014181
1237667549272539209,2802369605765457920,587741828047634503,5.03014,0.03225037,15.06609,0.2158688,12.10043,0.9840058
1237667536938139658,2788895918773004288,587741815713234950,5.577666,0.02728036,13.58172,0.1995254,11.93429,1.048847
1237667536935846082,2663950710609045504,587741815710941296,4.305288,0.01063107,10.30398,0.06988433,9.380358,1.090268
1237667486455300339,2741693605855913984,588023240207106058,3.256455,0.01137599,10.20173,0.07796092,7.644456,1.522943
1237667486455300167,2741693056100100096,588023240207106239,3.357304,0.0242602,7.529165,0.1402085,7.239643,1.522943
1237667486455300164,2741695530001262592,588023240207106211,1.974019,0.008443382,5.654411,0.06566153,4.433669,1.522943
1237667486455300162,2741697729024518144,588023240207106090,8.467689,0.1411753,29.47776,0.8559757,21.62556,1.522943
1237667486455234693,2741682060983822336,588023240207040666,8.613097,0.04631468,21.57178,0.3345594,19.07219,1.534077
1237667486455169243,2741682885617543168,588023240206975201,5.895413,0.04817127,17.61481,0.2810452,14.97711,1.436655
1237667537465704593,2746189783226148864,587741816240799896,14.24533,0.1505166,39.09274,1.124895,31.82647,1.104129
1237667537465704602,2743979215987697664,587741816240799897,2.749954,0.09411028,5.07349,0.2574566,2.970267,1.104129
1237667537465704607,2743978666231883776,587741816240800013,2.415834,0.04086633,5.940769,0.2700667,5.374831,1.104129
1237667549267492876,2673033776568756224,587741828042588179,8.054564,0.06421538,25.71699,0.4308165,18.82937,0.9424228
1237667549269786810,2788879975854401536,587741828044882059,4.462499,0.06850702,10.16087,0.4156844,9.808489,0.9457159
1237667549269852207,2790103732950427648,587741828044947503,10.95583,0.07834018,27.87527,0.5959677,23.79368,0.9404119
1237667549272014990,2802444647434053632,587741828047110291,6.521315,0.06754036,15.86858,0.3994462,14.39086,1.019488
1237667550348509249,2820456572025595904,587741726305615919,6.603165,0.1808909,22.20557,1.160752,15.26833,1.074011
1237667550348509406,2820459595682572288,587741726305616023,2.711739,0.03673147,7.184943,0.2622893,6.070063,1.074011
